ID,Name,Price,Link,ModelNumber,Images
163,Olympus E-M10 Mark II Mirrorless Camera (Body Only) - Silver,$749.99,http://www.bestbuy.ca/en-ca/product/olympus-olympus-e-m10-mark-ii-mirrorless-camera-body-only-silver-v207050su000/10392187.aspx?,"(V207050SU000, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10392/10392187.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10392/10392187.jpg
164,Nikon D7200 DSLR Camera with AF-S DX NIKKOR 18-140mm ED VR Lens Kit,"$1,729.99",http://www.bestbuy.ca/en-ca/product/nikon-nikon-d7200-dslr-camera-with-af-s-dx-nikkor-18-140mm-ed-vr-lens-kit-d7200-kit/10366380.aspx?,"(D7200 KIT, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10366/10366380.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10366/10366380.jpg
165,Olympus E-M5 Mark II Mirrorless Camera (Body Only) - Silver,$999.99,http://www.bestbuy.ca/en-ca/product/olympus-olympus-e-m5-mark-ii-mirrorless-camera-body-only-silver-v207040su000/10362243.aspx?,"(V207040SU000, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362243.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362243.jpg
166,Canon EOS Rebel SL2 DSLR Camera with 18-55mm Lens Kit,$869.99,http://www.bestbuy.ca/en-ca/product/canon-eos-rebel-sl2-dslr-camera-with-18-55mm-lens-kit/11467495.aspx?,"(2249C002, https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11467/11467495.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/114/11467/11467495.jpg
167,Panasonic Lumix GX85 Mirrorless Camera (Body Only),$798.98,http://www.bestbuy.ca/en-ca/product/panasonic-lumix-gx85-mirrorless-camera-body-only/10652129.aspx?,"(DMCGX85S, https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10652/10652129_1.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10652/10652129_1.jpg
168,Sony a5100 Mirrorless Camera with E PZ 16-50mm OSS Lens Kit - White,$679.99,http://www.bestbuy.ca/en-ca/product/sony-sony-a5100-mirrorless-camera-with-e-pz-16-50mm-oss-lens-kit-white-ilce5100lw/10246521.aspx?,"(ILCE5100LW, https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10246/10246521.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/102/10246/10246521.jpg
169,Canon PowerShot SX620 HS WiFi 20.2MP 25x Optical Zoom Digital Camera - Silver,$309.99,http://www.bestbuy.ca/en-ca/product/canon-canon-powershot-sx620-hs-wifi-20-2mp-25x-optical-zoom-digital-camera-silver-1074c001/10445227.aspx?,"(1074C001, https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10445/10445227.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/104/10445/10445227.jpg
170,Canon EOS Rebel T7i DSLR Camera with 18-55mm f/4.5-5.6 IS STM Lens Kit,"$1,049.99",http://www.bestbuy.ca/en-ca/product/canon-canon-eos-rebel-t7i-dslr-camera-with-18-55mm-f-4-5-5-6-is-stm-lens-kit-1894c002/10589714.aspx?,"(1894C002, https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10589/10589714.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/105/10589/10589714.jpg
171,Panasonic Lumix GX85 Mirrorless Camera (Body Only),$798.98,http://www.bestbuy.ca/en-ca/product/panasonic-lumix-gx85-mirrorless-camera-body-only/10652128.aspx?,"(DMCGX85K, https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10652/10652128.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/106/10652/10652128.jpg
172,Canon EOS Rebel T6i DSLR Camera (Body Only),$749.99,http://www.bestbuy.ca/en-ca/product/canon-canon-eos-rebel-t6i-dslr-camera-body-only-0591c002/10362705.aspx?,"(0591C002, https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362705.jpg)",https://multimedia.bbycastatic.ca/multimedia/products/500x500/103/10362/10362705.jpg
