IDValues,Name,Price,link,ModelNumber,Image
45,"Apple iPad Pro 12.9"" Retina Tablet, A10X Fusion Chip, 256 GB, Wi-Fi + Cellular","$1,399.00",https://www.staples.ca/en/Apple-iPad-Pro-12-9-Retina-Tablet-A10X-Fusion-Chip-256-GB-Wi-Fi-Cellular/product_SS6617749_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271189_sc7?$std$
46,"Proscan PLT7770GK 7.85"" Tablet, ARM Quad-Core, 8 GB Flash, 512 MB DDR3, Android 6.0, Black",$84.99,https://www.staples.ca/en/Proscan-PLT7770GK-7-85-Tablet-ARM-Quad-Core-8-GB-Flash-512-MB-DDR3-Android-6-0-Black/product_23983191_2-CA_1_20001,PLT7770GK,https://www.staples-3p.com/s7/is/image/Staples/m006295340_sc7?$std$
47,"Apple iPad Pro 12.9"" Retina Tablet, A10X Fusion Chip, 512 GB, Wi-Fi + Cellular","$1,649.00",https://www.staples.ca/en/Apple-iPad-Pro-12-9-Retina-Tablet-A10X-Fusion-Chip-512-GB-Wi-Fi-Cellular/product_SS6617750_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271189_sc7?$std$
48,"Sylvania SLTDVD9220 9"" Tablet, 1.3 GHz Quad Core, 8 GB Flash, 1 GB RAM, Integrated DVD Player, Android",$144.99,https://www.staples.ca/en/Sylvania-SLTDVD9220-9-Tablet-1-3-GHz-Quad-Core-8-GB-Flash-1-GB-RAM-Integrated-DVD-Player-Android/product_2722524_2-CA_1_20001,SLTDVD9220,https://www.staples-3p.com/s7/is/image/Staples/m006490514_sc7?$std$
49,"Apple iPad Pro 10.5"" Retina Tablet, A10X Fusion Chip, 64 GB, Wi-Fi + Cellular","$1,039.00",https://www.staples.ca/en/Apple-iPad-Pro-10-5-Retina-Tablet-A10X-Fusion-Chip-64-GB-Wi-Fi-Cellular/product_SS6617742_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271182_sc7?$std$
50,"Proscan PLT9999GK 9"" Tablet, ARM Quad-Core, 8 GB Flash, 512 MB DDR3, Android 6.0, Black",$109.99,https://www.staples.ca/en/Proscan-PLT9999GK-9-Tablet-ARM-Quad-Core-8-GB-Flash-512-MB-DDR3-Android-6-0-Black/product_23983115_2-CA_1_20001,PLT9999GK,https://www.staples-3p.com/s7/is/image/Staples/m006289051_sc7?$std$
51,"Apple iPad Pro 10.5"" Retina Tablet, A10X Fusion Chip, 512 GB, Wi-Fi + Cellular","$1,469.00",https://www.staples.ca/en/Apple-iPad-Pro-10-5-Retina-Tablet-A10X-Fusion-Chip-512-GB-Wi-Fi-Cellular/product_SS6617744_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271182_sc7?$std$
52,"Apple iPad Pro 12.9"" Retina Tablet, A10X Fusion Chip, 64 GB, Wi-Fi + Cellular","$1,219.00",https://www.staples.ca/en/Apple-iPad-Pro-12-9-Retina-Tablet-A10X-Fusion-Chip-64-GB-Wi-Fi-Cellular/product_SS6617748_2-CA_1_20001,none,https://www.staples-3p.com/s7/is/image/Staples/m006271189_sc7?$std$
53,"Lenovo ThinkPad X1 12"" Tablet, Intel M5-6Y57 1.1 GHz, 4 GB RAM, 128 GB SSD, Windows 10 Pro (20GG001VUS)","$1,329.99",https://www.staples.ca/en/Lenovo-ThinkPad-X1-12-Tablet-Intel-M5-6Y57-1-1-GHz-4-GB-RAM-128-GB-SSD-Windows-10-Pro-20GG001VUS-/product_2438067_2-CA_1_20001,20GG001VUS,https://www.staples-3p.com/s7/is/image/Staples/m004792288_sc7?$std$
54,"Apple iPad Pro (MLYJ2CL/A) 9.7"", A9X Third Generation Chip, 32GB, Wi-Fi + Cellular, Rose Gold",$909.00,https://www.staples.ca/en/Apple-iPad-Pro-MLYJ2CL-A-9-7-A9X-Third-Generation-Chip-32GB-Wi-Fi-Cellular-Rose-Gold/product_2123741_2-CA_1_20001,MLYJ2CL/A,https://www.staples-3p.com/s7/is/image/Staples/m003759648_sc7?$std$
