IDValues,Name,Price,link,ModelNumber,Image
280,"HP LaserJet Enterprise M806dn Printer, (CZ244A)","$3,859.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-M806dn-Printer-CZ244A-/product_390218_2-CA_1_20001,CZ244A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736208_sc7?$std$
281,"HP Color LaserJet Enterprise M750xh Printer, (D3L10A)","$4,979.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-M750xh-Printer-D3L10A-/product_1841809_2-CA_1_20001,D3L10A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m004736210_sc7?$std$
282,Lexmark (MS711dn) Monochrome Laser Single Function Printer,"$1,199.98",https://www.staples.ca/en/Lexmark-MS711dn-Monochrome-Laser-Single-Function-Printer/product_307021_2-CA_1_20001,40G0610,https://www.staples-3p.com/s7/is/image/Staples/s0788028_sc7?$std$
283,Xerox Versalink B400/N Monochrome Laser Printer,$599.99,https://www.staples.ca/en/Xerox-Versalink-B400-N-Monochrome-Laser-Printer/product_2647393_2-CA_1_20001,B400/N,https://www.staples-3p.com/s7/is/image/Staples/m005807353_sc7?$std$
284,"Canon ImagePROGRAF PRO-4000 44"" Printer, 11 Colour LUCIA PRO Ink System","$8,679.99",https://www.staples.ca/en/Canon-ImagePROGRAF-PRO-4000-44-Printer-11-Colour-LUCIA-PRO-Ink-System/product_2616236_2-CA_1_20001,1127C002,https://www.staples-3p.com/s7/is/image/Staples/m005690504_sc7?$std$
285,"Lexmark CS720de Single Function Colour Laser Printer, (40C9100)","$1,309.96",https://www.staples.ca/en/Lexmark-CS720de-Single-Function-Colour-Laser-Printer-40C9100-/product_2244848_2-CA_1_20001,40C9100,https://www.staples-3p.com/s7/is/image/Staples/m004522228_sc7?$std$
286,Lexmark (MS812dn) Monochrome Laser Single Function Printer,"$1,749.98",https://www.staples.ca/en/Lexmark-MS812dn-Monochrome-Laser-Single-Function-Printer/product_307025_2-CA_1_20001,40G0310,https://www.staples-3p.com/s7/is/image/Staples/s0788032_sc7?$std$
287,Xerox Phaser 5550/DT Monochrome Laser Printer,"$4,599.99",https://www.staples.ca/en/Xerox-Phaser-5550-DT-Monochrome-Laser-Printer/product_747819_2-CA_1_20001,5550DT,https://www.staples-3p.com/s7/is/image/Staples/s0268432_sc7?$std$
288,Xerox Phaser (7500/DX) Colour Laser Printer,"$5,199.99",https://www.staples.ca/en/Xerox-Phaser-7500-DX-Colour-Laser-Printer/product_815770_2-CA_1_20001,7500DX,https://www.staples-3p.com/s7/is/image/Staples/s0397930_sc7?$std$
289,Xerox Phaser (6700/DX) Colour Laser Printe,"$3,279.96",https://www.staples.ca/en/Xerox-Phaser-6700-DX-Colour-Laser-Printe/product_164393_2-CA_1_20001,6700DX,https://www.staples-3p.com/s7/is/image/Staples/s0645298_sc7?$std$
290,Lexmark MX910de (26Z0100) Mono Laser Multi Function,"$9,599.98",https://www.staples.ca/en/Lexmark-MX910de-26Z0100-Mono-Laser-Multi-Function/product_1485252_2-CA_1_20001,26Z0100,https://www.staples-3p.com/s7/is/image/Staples/m003318377_sc7?$std$
291,"Lexmark CS725dte Single Function Colour Laser Printer, (40C9001)","$1,599.98",https://www.staples.ca/en/Lexmark-CS725dte-Single-Function-Colour-Laser-Printer-40C9001-/product_2244847_2-CA_1_20001,40C9001,https://www.staples-3p.com/s7/is/image/Staples/m004522230_sc7?$std$
292,"Xerox Phaser 4622Dt Laser Printer, Monochrome, 1200 X 1200 Dpi Print, Plain Paper Print, Desktop","$1,799.96",https://www.staples.ca/en/Xerox-Phaser-4622Dt-Laser-Printer-Monochrome-1200-X-1200-Dpi-Print-Plain-Paper-Print-Desktop/product_1187525_2-CA_1_20001,4622DT,https://www.staples-3p.com/s7/is/image/Staples/m001942143_sc7?$std$
293,"Lexmark CX825dte Multi Function Colour Laser Printer, (42K0041)","$4,699.98",https://www.staples.ca/en/Lexmark-CX825dte-Multi-Function-Colour-Laser-Printer-42K0041-/product_2396923_2-CA_1_20001,42K0041,https://www.staples-3p.com/s7/is/image/Staples/m004522239_sc7?$std$
294,HP® LaserJet Enterprise 700 (M775z+) All-in-One Colour Laser Printer,"$6,899.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775z-All-in-One-Colour-Laser-Printer/product_106534_2-CA_1_20001,CF304A#BGJ,https://www.staples-3p.com/s7/is/image/Staples/m001441841_sc7?$std$
295,Lexmark (MX511dhe) Monochrome Laser Multifunction Printer,"$1,379.96",https://www.staples.ca/en/Lexmark-MX511dhe-Monochrome-Laser-Multifunction-Printer/product_307084_2-CA_1_20001,35S5704,https://www.staples-3p.com/s7/is/image/Staples/s0787988_sc7?$std$
296,Xerox VersaLink B400/DN Monochrome Laser Printer,$669.99,https://www.staples.ca/en/Xerox-VersaLink-B400-DN-Monochrome-Laser-Printer/product_2647383_2-CA_1_20001,B400/DN,https://www.staples-3p.com/s7/is/image/Staples/m005807353_sc7?$std$
297,Lexmark( X954dhe) Colour Laser Multifunction Printer,"$15,499.98",https://www.staples.ca/en/Lexmark-X954dhe-Colour-Laser-Multifunction-Printer/product_307044_2-CA_1_20001,22Z0021,https://www.staples-3p.com/s7/is/image/Staples/s0788049_sc7?$std$
298,Lexmark (MS610dte) Monochrome Laser Single Function Printer,"$1,309.96",https://www.staples.ca/en/Lexmark-MS610dte-Monochrome-Laser-Single-Function-Printer/product_307019_2-CA_1_20001,35S0550,https://www.staples-3p.com/s7/is/image/Staples/s0788026_sc7?$std$
299,"Lexmark CX860dte Multi Function Colour Laser Printer, (42K0071)","$13,199.96",https://www.staples.ca/en/Lexmark-CX860dte-Multi-Function-Colour-Laser-Printer-42K0071-/product_2396925_2-CA_1_20001,42K0071,https://www.staples-3p.com/s7/is/image/Staples/m004522241_sc7?$std$
300,"Lexmark™ 2581n+ 9 Pin 240 x144 dpi 136 Columns Monochrome Dot MatrixPrinter W/RJ-45/USB,618 cps(11C2956)",$720.44,https://www.staples.ca/en/Lexmark-2581n-9-Pin-240-x144-dpi-136-Columns-Monochrome-Dot-MatrixPrinter-W-RJ-45-USB-618-cps-11C2956-/product_1033566_2-CA_1_20001,11C2956,https://www.staples-3p.com/s7/is/image/Staples/m001109206_sc7?$std$
301,Lexmark (MS610de) Monochrome Laser Single Function Printer,"$1,079.96",https://www.staples.ca/en/Lexmark-MS610de-Monochrome-Laser-Single-Function-Printer/product_307016_2-CA_1_20001,35S0500,https://www.staples-3p.com/s7/is/image/Staples/s0788025_sc7?$std$
302,"Lexmark™ 2591n+ 24 Pin 360 x360 dpi 136 Columns Monochrome Dot MatrixPrinter W/RJ-45/USB,556 cps(11C2957)",$791.25,https://www.staples.ca/en/Lexmark-2591n-24-Pin-360-x360-dpi-136-Columns-Monochrome-Dot-MatrixPrinter-W-RJ-45-USB-556-cps-11C2957-/product_1033571_2-CA_1_20001,11C2957,https://www.staples-3p.com/s7/is/image/Staples/m001109206_sc7?$std$
303,Lexmark (MX810dfe) Monochrome Laser Multifunction Printer,"$3,799.98",https://www.staples.ca/en/Lexmark-MX810dfe-Monochrome-Laser-Multifunction-Printer/product_307094_2-CA_1_20001,24T7408,https://www.staples-3p.com/s7/is/image/Staples/s0787998_sc7?$std$
304,"Lexmark CS720dte Single Function Colour Laser Printer, (40C9101)","$1,699.96",https://www.staples.ca/en/Lexmark-CS720dte-Single-Function-Colour-Laser-Printer-40C9101-/product_2396758_2-CA_1_20001,40C9101,https://www.staples-3p.com/s7/is/image/Staples/m004522229_sc7?$std$
305,"Canon ImagePROGRAF PRO-2000 24"" Printer, 11 Colour LUCIA Pro Ink Systems","$4,609.99",https://www.staples.ca/en/Canon-ImagePROGRAF-PRO-2000-24-Printer-11-Colour-LUCIA-Pro-Ink-Systems/product_2616235_2-CA_1_20001,1124C002,https://www.staples-3p.com/s7/is/image/Staples/m005690503_sc7?$std$
306,Lexmark (MX812dtme) Monochrome Laser Multifunction Printer,"$5,249.98",https://www.staples.ca/en/Lexmark-MX812dtme-Monochrome-Laser-Multifunction-Printer/product_307117_2-CA_1_20001,24T7438,https://www.staples-3p.com/s7/is/image/Staples/s0788020_sc7?$std$
307,Lexmark (MS810de) Monochrome Laser Single Function Printer,"$1,099.98",https://www.staples.ca/en/Lexmark-MS810de-Monochrome-Laser-Single-Function-Printer/product_307022_2-CA_1_20001,40G0150,https://www.staples-3p.com/s7/is/image/Staples/s0788029_sc7?$std$
308,Lexmark (MS812dtn) Monochrome Laser Single Function Printer,"$1,999.98",https://www.staples.ca/en/Lexmark-MS812dtn-Monochrome-Laser-Single-Function-Printer/product_307026_2-CA_1_20001,40G0470,https://www.staples-3p.com/s7/is/image/Staples/s0788033_sc7?$std$
309,"Lexmark CS820dte Single Function Colour Laser Printer, (21K0150)","$2,199.98",https://www.staples.ca/en/Lexmark-CS820dte-Single-Function-Colour-Laser-Printer-21K0150-/product_2396832_2-CA_1_20001,21K0150,https://www.staples-3p.com/s7/is/image/Staples/m004522232_sc7?$std$
310,"Lexmark CS725de Single Function Colour Laser Printer, (40C9000)","$1,799.96",https://www.staples.ca/en/Lexmark-CS725de-Single-Function-Colour-Laser-Printer-40C9000-/product_2180329_2-CA_1_20001,40C9000,https://www.staples-3p.com/s7/is/image/Staples/m004522228_sc7?$std$
311,Lexmark MX911dte (26Z0101) Mono Laser Multi Function,"$13,699.98",https://www.staples.ca/en/Lexmark-MX911dte-26Z0101-Mono-Laser-Multi-Function/product_1485253_2-CA_1_20001,26Z0101,https://www.staples-3p.com/s7/is/image/Staples/m003318378_sc7?$std$
312,Lexmark (MX810dme) Monochrome Laser Multifunction Printer,"$3,799.98",https://www.staples.ca/en/Lexmark-MX810dme-Monochrome-Laser-Multifunction-Printer/product_307095_2-CA_1_20001,24T7410,https://www.staples-3p.com/s7/is/image/Staples/s0787999_sc7?$std$
313,Lexmark (MX711dthe) Monochrome Laser Multifunction Printer,"$3,749.98",https://www.staples.ca/en/Lexmark-MX711dthe-Monochrome-Laser-Multifunction-Printer/product_307092_2-CA_1_20001,24T7406,https://www.staples-3p.com/s7/is/image/Staples/s0787996_sc7?$std$
314,"Lexmark CX825dtfe Multi Function Colour Laser Printer, (42K0042)","$5,049.98",https://www.staples.ca/en/Lexmark-CX825dtfe-Multi-Function-Colour-Laser-Printer-42K0042-/product_2180326_2-CA_1_20001,42K0042,https://www.staples-3p.com/s7/is/image/Staples/m004522240_sc7?$std$
315,Lexmark (X952dte) Colour Laser Multifunction Printer,"$13,499.96",https://www.staples.ca/en/Lexmark-X952dte-Colour-Laser-Multifunction-Printer/product_307043_2-CA_1_20001,22Z0020,https://www.staples-3p.com/s7/is/image/Staples/s0788048_sc7?$std$
316,Lexmark (MX811dxme) Monochrome Laser Multifunction Printer,"$4,899.98",https://www.staples.ca/en/Lexmark-MX811dxme-Monochrome-Laser-Multifunction-Printer/product_307111_2-CA_1_20001,24T7430,https://www.staples-3p.com/s7/is/image/Staples/s0788014_sc7?$std$
317,"Lexmark CX825de Multi Function Colour Laser Printer, (42K0040)","$3,999.98",https://www.staples.ca/en/Lexmark-CX825de-Multi-Function-Colour-Laser-Printer-42K0040-/product_2396921_2-CA_1_20001,42K0040,https://www.staples-3p.com/s7/is/image/Staples/m004522238_sc7?$std$
318,Canon imageCLASS (MF212W) Monochrome Laser Multifunction Printer,$199.99,https://www.staples.ca/en/Canon-imageCLASS-MF212W-Monochrome-Laser-Multifunction-Printer/product_1385570_2-CA_1_20001,9540B056,https://www.staples-3p.com/s7/is/image/Staples/m001527035_sc7?$std$
319,Lexmark (MX810dtfe) Monochrome Laser Multifunction Printer,"$4,049.98",https://www.staples.ca/en/Lexmark-MX810dtfe-Monochrome-Laser-Multifunction-Printer/product_307097_2-CA_1_20001,24T7412,https://www.staples-3p.com/s7/is/image/Staples/s0788001_sc7?$std$
320,Lexmark (MX711de) Monochrome Laser Multifunction Printer,"$3,199.98",https://www.staples.ca/en/Lexmark-MX711de-Monochrome-Laser-Multifunction-Printer/product_307090_2-CA_1_20001,24T7404,https://www.staples-3p.com/s7/is/image/Staples/s0787994_sc7?$std$
321,"Canon ImagePROGRAF PRO-4000S, 44"" Printer, 8 Color LUCIA PRO Ink System, Built-in 320GB hard disk","$7,309.99",https://www.staples.ca/en/Canon-ImagePROGRAF-PRO-4000S-44-Printer-8-Color-LUCIA-PRO-Ink-System-Built-in-320GB-hard-disk/product_2616237_2-CA_1_20001,1123C002,https://www.staples-3p.com/s7/is/image/Staples/m005690504_sc7?$std$
322,"Lexmark CX860de Multi Function Colour Laser Printer, (42K0070)","$11,999.96",https://www.staples.ca/en/Lexmark-CX860de-Multi-Function-Colour-Laser-Printer-42K0070-/product_2396924_2-CA_1_20001,42K0070,https://www.staples-3p.com/s7/is/image/Staples/m004522238_sc7?$std$
323,"Lexmark CX820de Multi Function Colour Laser Printer, (42K0010)","$3,499.98",https://www.staples.ca/en/Lexmark-CX820de-Multi-Function-Colour-Laser-Printer-42K0010-/product_2396919_2-CA_1_20001,42K0010,https://www.staples-3p.com/s7/is/image/Staples/m004522237_sc7?$std$
324,Lexmark (MX711dhe) Monochrome Laser Multifunction Printer,"$3,499.98",https://www.staples.ca/en/Lexmark-MX711dhe-Monochrome-Laser-Multifunction-Printer/product_307091_2-CA_1_20001,24T7320,https://www.staples-3p.com/s7/is/image/Staples/s0787995_sc7?$std$
325,Lexmark (MX810dtme) Monochrome Laser Multifunction Printer,"$4,049.98",https://www.staples.ca/en/Lexmark-MX810dtme-Monochrome-Laser-Multifunction-Printer/product_307098_2-CA_1_20001,24T7414,https://www.staples-3p.com/s7/is/image/Staples/s0788002_sc7?$std$
326,Lexmark (MX810dte) Monochrome Laser Multifunction Printer,"$3,749.98",https://www.staples.ca/en/Lexmark-MX810dte-Monochrome-Laser-Multifunction-Printer/product_307096_2-CA_1_20001,24T7411,https://www.staples-3p.com/s7/is/image/Staples/s0788000_sc7?$std$
327,"Lexmark CS820de Single Function Colour Laser Printer, (21K0200)","$2,659.96",https://www.staples.ca/en/Lexmark-CS820de-Single-Function-Colour-Laser-Printer-21K0200-/product_2300517_2-CA_1_20001,21K0200,https://www.staples-3p.com/s7/is/image/Staples/m004522231_sc7?$std$
328,Lexmark (MX812dxme) Monochrome Laser Multifunction Printer,"$5,499.98",https://www.staples.ca/en/Lexmark-MX812dxme-Monochrome-Laser-Multifunction-Printer/product_307120_2-CA_1_20001,24T7442,https://www.staples-3p.com/s7/is/image/Staples/s0788023_sc7?$std$
329,Lexmark (MX810dxfe) Monochrome Laser Multifunction Printer,"$4,299.98",https://www.staples.ca/en/Lexmark-MX810dxfe-Monochrome-Laser-Multifunction-Printer/product_307100_2-CA_1_20001,24T7416,https://www.staples-3p.com/s7/is/image/Staples/s0788004_sc7?$std$
330,Xerox® Phaser™ (6700N) Network-Ready Colour Laser Printer,"$1,619.96",https://www.staples.ca/en/Xerox-Phaser-6700N-Network-Ready-Colour-Laser-Printer/product_164387_2-CA_1_20001,6700/N,https://www.staples-3p.com/s7/is/image/Staples/s0456979_sc7?$std$
331,Lexmark (MX811dxfe) Monochrome Laser Multifunction Printer,"$4,899.98",https://www.staples.ca/en/Lexmark-MX811dxfe-Monochrome-Laser-Multifunction-Printer/product_307110_2-CA_1_20001,24T7428,https://www.staples-3p.com/s7/is/image/Staples/s0788013_sc7?$std$
332,Lexmark (MX810dxe) Monochrome Laser Multifunction Printer,"$3,999.98",https://www.staples.ca/en/Lexmark-MX810dxe-Monochrome-Laser-Multifunction-Printer/product_307099_2-CA_1_20001,24T7415,https://www.staples-3p.com/s7/is/image/Staples/s0788003_sc7?$std$
333,Lexmark (MS812de) Monochrome Laser Single Function Printer,"$1,949.98",https://www.staples.ca/en/Lexmark-MS812de-Monochrome-Laser-Single-Function-Printer/product_307028_2-CA_1_20001,40G0350,https://www.staples-3p.com/s7/is/image/Staples/s0788034_sc7?$std$
334,Lexmark (MX811de) Monochrome Laser Multifunction Printer,"$4,099.98",https://www.staples.ca/en/Lexmark-MX811de-Monochrome-Laser-Multifunction-Printer/product_307102_2-CA_1_20001,24T7419,https://www.staples-3p.com/s7/is/image/Staples/s0788006_sc7?$std$
335,Lexmark (MX810dxme) Monochrome Laser Multifunction Printer,"$4,299.98",https://www.staples.ca/en/Lexmark-MX810dxme-Monochrome-Laser-Multifunction-Printer/product_307101_2-CA_1_20001,24T7418,https://www.staples-3p.com/s7/is/image/Staples/s0788005_sc7?$std$
336,"Lexmark C950De LED Printer, Colour, 1200 X 1200 Dpi Print, Plain Paper Print, Desktop","$4,733.17",https://www.staples.ca/en/Lexmark-C950De-LED-Printer-Colour-1200-X-1200-Dpi-Print-Plain-Paper-Print-Desktop/product_1187378_2-CA_1_20001,22Z0000,https://www.staples-3p.com/s7/is/image/Staples/m001941955_sc7?$std$
337,Lexmark (MX811dxe) Monochrome Laser Multifunction Printer,"$4,599.98",https://www.staples.ca/en/Lexmark-MX811dxe-Monochrome-Laser-Multifunction-Printer/product_307108_2-CA_1_20001,24T7427,https://www.staples-3p.com/s7/is/image/Staples/s0788012_sc7?$std$
338,Lexmark (MX812dxfe) Monochrome Laser Multifunction Printer,"$5,499.98",https://www.staples.ca/en/Lexmark-MX812dxfe-Monochrome-Laser-Multifunction-Printer/product_307119_2-CA_1_20001,24T7440,https://www.staples-3p.com/s7/is/image/Staples/s0788022_sc7?$std$
339,"Lexmark CX820dtfe Multi Function Colour Laser Printer, (42K0012)","$4,799.98",https://www.staples.ca/en/Lexmark-CX820dtfe-Multi-Function-Colour-Laser-Printer-42K0012-/product_2396920_2-CA_1_20001,42K0012,https://www.staples-3p.com/s7/is/image/Staples/m004528149_sc7?$std$
