IDValues,Name,Price,link,ModelNumber,Image
179,Samsung ProXpress M3820DW Wireless Monochrome Laser Printer with Duplex,$349.96,https://www.staples.ca/en/Samsung-ProXpress-M3820DW-Wireless-Monochrome-Laser-Printer-with-Duplex/product_61737_2-CA_1_20001,SL-M3820DW,
180,HP® LaserJet Enterprise 700 M712n Printer (CF235A),"$2,219.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M712n-Printer-CF235A-/product_106543_2-CA_1_20001,CF235A#BGJ,
181,HP PageWide Pro 452dn Printer (D3Q15A),$509.99,https://www.staples.ca/en/HP-PageWide-Pro-452dn-Printer-D3Q15A-/product_2072451_2-CA_1_20001,D3Q15A,
182,HP® Color LaserJet Enterprise M750dn Printer (D3L09A),"$3,059.99",https://www.staples.ca/en/HP-Color-LaserJet-Enterprise-M750dn-Printer-D3L09A-/product_390215_2-CA_1_20001,D3L09A#BGJ,
183,HP® LaserJet Enterprise 700 M725dn All-in-One Monochrome Laser Printer (CF066A#BGJ),"$3,899.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M725dn-All-in-One-Monochrome-Laser-Printer-CF066A-BGJ-/product_1293685_2-CA_1_20001,CF066A#BGJ,
184,Lexmark MX611de Monochrome Laser Multifunction Printer (35S6701),"$1,499.98",https://www.staples.ca/en/Lexmark-MX611de-Monochrome-Laser-Multifunction-Printer-35S6701-/product_307086_2-CA_1_20001,35S6701,
185,Lexmark CS410DN Colour Laser Single Function Printer (28D0050D),$449.98,https://www.staples.ca/en/Lexmark-CS410DN-Colour-Laser-Single-Function-Printer-28D0050D-/product_125056_2-CA_1_20001,28D0050D,
186,Xerox VersaLink B405/DN All-in-One Monochrome Laser Printer,$899.96,https://www.staples.ca/en/Xerox-VersaLink-B405-DN-All-in-One-Monochrome-Laser-Printer/product_2647394_2-CA_1_20001,B405/DN,
187,"Canon MAXIFY MB5120 3.5"" All-in-One Touch LCD Inkjet Printer",$329.96,https://www.staples.ca/en/Canon-MAXIFY-MB5120-3-5-All-in-One-Touch-LCD-Inkjet-Printer/product_2497888_2-CA_1_20001,0960C003,
188,HP® LaserJet Enterprise MFP M527dn Printer (F2A76A),"$1,849.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-MFP-M527dn-Printer-F2A76A-/product_1950123_2-CA_1_20001,F2A76A#BGJ,
189,HP PageWide Enterprise Colour MFP 586f Printer (G1W40A),"$2,959.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-MFP-586f-Printer-G1W40A-/product_2244799_2-CA_1_20001,G1W40A#BGJ,
190,Xerox Phaser 7800/DN Colour Laser Printer,"$5,149.96",https://www.staples.ca/en/Xerox-Phaser-7800-DN-Colour-Laser-Printer/product_164394_2-CA_1_20001,7800DN,
191,Lexmark CX725de Multi Function Colour Laser Printer (40C9500),"$2,889.99",https://www.staples.ca/en/Lexmark-CX725de-Multi-Function-Colour-Laser-Printer-40C9500-/product_2180328_2-CA_1_20001,40C9500,
192,Canon imageCLASS LBP612Cdw Wireless Colour Laser Printer (1477C004),$427.50,https://www.staples.ca/en/Canon-imageCLASS-LBP612Cdw-Wireless-Colour-Laser-Printer-1477C004-/product_2724405_2-CA_1_20001,1477C004,
193,HP® LaserJet Enterprise M527F Multifunction Secure Laser Printer (F2A77A#BGJ),"$2,065.99",https://www.staples.ca/en/HP-LaserJet-Enterprise-M527F-Multifunction-Secure-Laser-Printer-F2A77A-BGJ-/product_1950122_2-CA_1_20001,F2A77A#BGJ,
194,Lexmark CX510dthe Colour Laser Multifunction Printer (28E0550),"$1,749.98",https://www.staples.ca/en/Lexmark-CX510dthe-Colour-Laser-Multifunction-Printer-28E0550-/product_307051_2-CA_1_20001,28E0550,
195,Lexmark CX310n Colour Laser Multifunction Printer (28C0500),$599.96,https://www.staples.ca/en/Lexmark-CX310n-Colour-Laser-Multifunction-Printer-28C0500-/product_307046_2-CA_1_20001,28C0500,
196,HP® Designjet T795 ePrinter (CR649C#B1K),"$5,499.96",https://www.staples.ca/en/HP-Designjet-T795-ePrinter-CR649C-B1K-/product_1485227_2-CA_1_20001,CR649C#B1K,
