IDValues,Name,Price,link,ModelNumber,Image
70,"Lenovo M92P Refurbished M92P SFF Desktop Computer, 3.2 GHz Intel Core i5-3470, 500 GB HDD, 12 GB DDR3, Windows 10 Pro",$449.92,https://www.staples.ca/en/Lenovo-M92P-Refurbished-M92P-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-500-GB-HDD-12-GB-DDR3-Windows-10-Pro/product_2605909_2-CA_1_20001,M92P,
71,"Lenovo M91 SFF Refurbished Compact Desktop Computer, 3.1 GHz Intel Core i5-2400, 2 TB HDD, 8 GB DDR3, Windows 10 Professional",$409.00,https://www.staples.ca/en/Lenovo-M91-SFF-Refurbished-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-8-GB-DDR3-Windows-10-Professional/product_2596782_2-CA_1_20001,LENOVO M91,
72,"CyberPowerPC GXI10100INC Gamer Xtreme Gaming PC, 3.5 GHz Intel Core i5-7600, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,269.72",https://www.staples.ca/en/CyberPowerPC-GXI10100INC-Gamer-Xtreme-Gaming-PC-3-5-GHz-Intel-Core-i5-7600-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2636417_2-CA_1_20001,GXI10100INC,
73,"HP Elite (8200) Refurbished Desktop, 3.4GHz Intel Core i7 2600, 8GB RAM, 256GB SSD, Windows 10 Pro, (ELITE8200SFF)",$459.99,https://www.staples.ca/en/HP-Elite-8200-Refurbished-Desktop-3-4GHz-Intel-Core-i7-2600-8GB-RAM-256GB-SSD-Windows-10-Pro-ELITE8200SFF-/product_2300628_2-CA_1_20001,ELITE8200SFF,
74,"CyberPowerPC GMA2800INC Gamer Master Computer, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR4, AMD Radeon RX 470 4 GB, Win10","$1,049.92",https://www.staples.ca/en/CyberPowerPC-GMA2800INC-Gamer-Master-Computer-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR4-AMD-Radeon-RX-470-4-GB-Win10/product_2708739_2-CA_1_20001,GMA2800INC,
75,"ASUS ROG GR8 II-T044Z VR Ready Gaming Computer, 3.0 GHz Intel Core i5-7400, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,189.92",https://www.staples.ca/en/ASUS-ROG-GR8-II-T044Z-VR-Ready-Gaming-Computer-3-0-GHz-Intel-Core-i5-7400-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2675780_2-CA_1_20001,GR8II-T044Z,
76,"CyberPowerPC GXI10060INC Xtreme Gaming PC, 3.0 GHz Intel Core i5-7400, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GT 730 2GB, Win10",$924.99,https://www.staples.ca/en/CyberPowerPC-GXI10060INC-Xtreme-Gaming-PC-3-0-GHz-Intel-Core-i5-7400-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GT-730-2GB-Win10/product_2636412_2-CA_1_20001,GXI10060INC,
77,"Lenovo (M58 SFF) Refurbished Desktop, Intel Core 2 Duo, 3.0GHz, 4GB RAM, 160GB HDD, DVD-ROM, English",$119.50,https://www.staples.ca/en/Lenovo-M58-SFF-Refurbished-Desktop-Intel-Core-2-Duo-3-0GHz-4GB-RAM-160GB-HDD-DVD-ROM-English/product_1598952_2-CA_1_20001,M58 SFF,
78,"Apple iMac MNE92C/A 27"" Retina 5K All-in-One Computer, 3.4 GHz, 1 TB Fusion, 8 GB DDR4, French","$2,399.00",https://www.staples.ca/en/Apple-iMac-MNE92C-A-27-Retina-5K-All-in-One-Computer-3-4-GHz-1-TB-Fusion-8-GB-DDR4-French/product_2727449_2-CA_1_20001,none,
79,"HP Refurbished SFF Desktop (6000), Intel Core 2 Duo 3.0GHz, 4GB RAM, 500GB HDD, DVD, Windows 10 Pro, English",$159.38,https://www.staples.ca/en/HP-Refurbished-SFF-Desktop-6000-Intel-Core-2-Duo-3-0GHz-4GB-RAM-500GB-HDD-DVD-Windows-10-Pro-English/product_1668245_2-CA_1_20001,HP 6000 PRO,
80,"Dell Refurbished Optiplex 7010, SFF, Core i7 3770, 3.4 GHZ, 16 GB, 500GB, DVD/RW, Windows 10 Professional",$699.00,https://www.staples.ca/en/Dell-Refurbished-Optiplex-7010-SFF-Core-i7-3770-3-4-GHZ-16-GB-500GB-DVD-RW-Windows-10-Professional/product_1145408_2-CA_1_20001,OPTIPLEX7010SFF,
81,"CyberPowerPC SLC8420INC Gamer Supreme Liquid Cool Gaming PC, 4.2 GHz Core i7-7700K, 2 TB + 120 GB, 16 GB, GeForce GTX1070, Win10","$1,999.99",https://www.staples.ca/en/CyberPowerPC-SLC8420INC-Gamer-Supreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-7700K-2-TB-120-GB-16-GB-GeForce-GTX1070-Win10/product_2636430_2-CA_1_20001,SLC8420INC,
82,"Refurbished HP (8000 Elite USFF) Intel Core 2 Duo E8400 3.0GHZ , 4GB RAM, 128GB SSD, DVD-RW , Windows 10",$169.00,https://www.staples.ca/en/Refurbished-HP-8000-Elite-USFF-Intel-Core-2-Duo-E8400-3-0GHZ-4GB-RAM-128GB-SSD-DVD-RW-Windows-10/product_2105778_2-CA_1_20001,8000ELITE,
83,"ASUS UN65U-M023M VivoMini Barebones Desktop Computer, 2.4 GHz Intel Core i3-7100U, Windows 10",$369.92,https://www.staples.ca/en/ASUS-UN65U-M023M-VivoMini-Barebones-Desktop-Computer-2-4-GHz-Intel-Core-i3-7100U-Windows-10/product_2675784_2-CA_1_20001,UN65U-M023M,
84,"HP Refurbished Elite 8300 Desktop Computer, 3.4 GHz Intel Core i7-3770, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$429.99,https://www.staples.ca/en/HP-Refurbished-Elite-8300-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2735106_2-CA_1_20001,8300,
85,"HP Elite (8200) Refurbished Desktop, 3.4GHz Intel Core i7 2600, 8GB RAM, 2TB HDD, Windows 10 Pro, (ELITE8200SFF)",$449.00,https://www.staples.ca/en/HP-Elite-8200-Refurbished-Desktop-3-4GHz-Intel-Core-i7-2600-8GB-RAM-2TB-HDD-Windows-10-Pro-ELITE8200SFF-/product_2300627_2-CA_1_20001,ELITE8200SFF,
86,"HP Elite Tower Model # 8200 Intel Core I5-2400 (3.1Ghz), 6GB Ram, 1TB HDD, DVD-RW, Windows 10 Pro,, Refurbished",$349.00,https://www.staples.ca/en/HP-Elite-Tower-Model-8200-Intel-Core-I5-2400-3-1Ghz-6GB-Ram-1TB-HDD-DVD-RW-Windows-10-Pro-Refurbished/product_1699844_2-CA_1_20001,HP ELITE 8200,
87,"HP Refurbished Elite 8300 SFF Desktop Computer, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$389.00,https://www.staples.ca/en/HP-Refurbished-Elite-8300-SFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2727104_2-CA_1_20001,ELITE8300SFF,
88,"Dell Optiplex (960) Refurbished Desktop, 2.50 GHz Intel Core 2 Quad, 6GB RAM, 1TB HDD, Windows 10 Pro, English",$199.99,https://www.staples.ca/en/Dell-Optiplex-960-Refurbished-Desktop-2-50-GHz-Intel-Core-2-Quad-6GB-RAM-1TB-HDD-Windows-10-Pro-English/product_1521160_2-CA_1_20001,OPTIPLEX 960SFF,
89,"HP Refurbished Elite 8300 Tower Desktop Computer, 3.4 GHz Intel Core i7-3770, 2 TB HDD, 16 GB DDR3, Windows 10 Pro",$609.00,https://www.staples.ca/en/HP-Refurbished-Elite-8300-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-2-TB-HDD-16-GB-DDR3-Windows-10-Pro/product_2626185_2-CA_1_20001,HP ELITE 8300,
90,"ASUS ROG GR8 II-T069Z VR Ready Gaming Computer, 3.0 GHz Core i5-7400, 512 GB SSD, 16 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,319.99",https://www.staples.ca/en/ASUS-ROG-GR8-II-T069Z-VR-Ready-Gaming-Computer-3-0-GHz-Core-i5-7400-512-GB-SSD-16-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2675778_2-CA_1_20001,GR8II-T069Z,
91,"HP 6200 Tower Refurbished 6200 Mini Tower Desktop Computer, 3.1 GHz Intel Core i5-2400, 250 GB HDD, 4 GB DDR3, Windows 10 Home",$239.00,https://www.staples.ca/en/HP-6200-Tower-Refurbished-6200-Mini-Tower-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-250-GB-HDD-4-GB-DDR3-Windows-10-Home/product_2605922_2-CA_1_20001,6200,
92,"Dell Optiplex (760 DT) Refurbished Desktop, Intel Core 2 Quad 2.33GHz, 4GB RAM, 250GB HDD, DVD-ROM, English",$149.90,https://www.staples.ca/en/Dell-Optiplex-760-DT-Refurbished-Desktop-Intel-Core-2-Quad-2-33GHz-4GB-RAM-250GB-HDD-DVD-ROM-English/product_1598949_2-CA_1_20001,OPTIPLEX 760,
93,"CyberPowerPC GXI10200INC Gamer Xtreme Gaming PC, 3.6 GHz Core i7-7700, 1 TB HDD + 120 GB SSD, 16 GB, GeForce GTX 1060, Win10","$1,549.99",https://www.staples.ca/en/CyberPowerPC-GXI10200INC-Gamer-Xtreme-Gaming-PC-3-6-GHz-Core-i7-7700-1-TB-HDD-120-GB-SSD-16-GB-GeForce-GTX-1060-Win10/product_2633761_2-CA_1_20001,GXI10200INC,
94,"Dell OptiPlex 780 SFF Refurbished Compact Desktop Computer, 3.0 GHz Intel Core 2 Duo, 250 GB HDD, 4 GB DDR3, Windows 10 Home",$189.26,https://www.staples.ca/en/Dell-OptiPlex-780-SFF-Refurbished-Compact-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-250-GB-HDD-4-GB-DDR3-Windows-10-Home/product_2596786_2-CA_1_20001,DELL OPTI 780,
95,"Dell Refurbished OptiPlex 7010 Tower Desktop Computer, 3.4 GHz Intel Core i5-3470, 1 TB HDD, 8 GB DDR3, Windows 10 Pro",$369.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Tower-Desktop-Computer-3-4-GHz-Intel-Core-i5-3470-1-TB-HDD-8-GB-DDR3-Windows-10-Pro/product_2719618_2-CA_1_20001,DELL 7010,
96,"Dell Refurbished OptiPlex 790 Desktop Computer, 3.4 GHz Intel Core i7-2600, 512 GB SSD, 16 GB DDR3, Windows 10 Pro",$779.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-512-GB-SSD-16-GB-DDR3-Windows-10-Pro/product_2720522_2-CA_1_20001,790,
97,"Apple iMac 21.5"" with Retina 4K Display, Quad Core 3.1 GHz Intel Core i5, 8GM RAM, 1TB HDD, English","$1,829.00",https://www.staples.ca/en/Apple-iMac-21-5-with-Retina-4K-Display-Quad-Core-3-1-GHz-Intel-Core-i5-8GM-RAM-1TB-HDD-English/product_1944575_2-CA_1_20001,MK452LL/A,
98,"HP OMEN 880-069 Z5N75AA#ABL Gaming Desktop, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR5, NVIDIA GeForce GTX 1050, Win10",$999.99,https://www.staples.ca/en/HP-OMEN-880-069-Z5N75AA-ABL-Gaming-Desktop-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR5-NVIDIA-GeForce-GTX-1050-Win10/product_2739647_2-CA_1_20001,Z5N75AA#ABL,
99,"iBUYPOWER CA006A Element Gaming Desktop, 3.5 GHz AMD FX-8320, 2 TB HDD, 16 GB DDR3, NVIDIA GeForce GTX 1050 Ti, Win10","$1,059.99",https://www.staples.ca/en/iBUYPOWER-CA006A-Element-Gaming-Desktop-3-5-GHz-AMD-FX-8320-2-TB-HDD-16-GB-DDR3-NVIDIA-GeForce-GTX-1050-Ti-Win10/product_2626195_2-CA_1_20001,CA006A,
100,"Dell GX380 Desktop, Intel Core 2 Duo 2.93 Ghz (E7500), 4GB Ram, 500GB HDD, DVD-RW, Windows 10 Pro, Refurbished",$165.99,https://www.staples.ca/en/Dell-GX380-Desktop-Intel-Core-2-Duo-2-93-Ghz-E7500-4GB-Ram-500GB-HDD-DVD-RW-Windows-10-Pro-Refurbished/product_1699845_2-CA_1_20001,GX380,
101,"Lenovo Refurbished M72E ThinkCentre SFF Desktop Computer, 2.9 GHz Intel Pentium G2020, 250 GB HDD, 4 GB DDR3, Windows 10 Home",$139.92,https://www.staples.ca/en/Lenovo-Refurbished-M72E-ThinkCentre-SFF-Desktop-Computer-2-9-GHz-Intel-Pentium-G2020-250-GB-HDD-4-GB-DDR3-Windows-10-Home/product_2691594_2-CA_1_20001,M72E,
102,"HP (Pro 6200) Refurbished Desktop, Intel Core i5 2400 (3.1GHz), 8GB RAM, 1TB HDD, Windows 10 Pro",$339.26,https://www.staples.ca/en/HP-Pro-6200-Refurbished-Desktop-Intel-Core-i5-2400-3-1GHz-8GB-RAM-1TB-HDD-Windows-10-Pro/product_2300602_2-CA_1_20001,HP 6200 PRO,
103,"Apple Mac mini Desktop (MGEQ2LL/A), 2.8GHz Dual-Core Intel Core i5 Desktop","$1,149.00",https://www.staples.ca/en/Apple-Mac-mini-Desktop-MGEQ2LL-A-2-8GHz-Dual-Core-Intel-Core-i5-Desktop/product_SS3670721_2-CA_1_20001,none,
104,"Lenovo M91 Refurbished Desktop Computer, 3.1 GHz Intel Core i5-2400, 2 TB HDD, 16 GB DDR3, Windows 10 Professional",$369.00,https://www.staples.ca/en/Lenovo-M91-Refurbished-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-2-TB-HDD-16-GB-DDR3-Windows-10-Professional/product_2596772_2-CA_1_20001,LENOVO M91,
105,"Dell Optiplex (SFF 745) Refurbished Desktop, Intel Core 2 Duo E4300 (1.8Ghz), 4GB RAM, 160GB HDD, Windows 10 Pro",$139.99,https://www.staples.ca/en/Dell-Optiplex-SFF-745-Refurbished-Desktop-Intel-Core-2-Duo-E4300-1-8Ghz-4GB-RAM-160GB-HDD-Windows-10-Pro/product_2212968_2-CA_1_20001,DELL 745 SFF,
106,"CyberPowerPC SLC8440INC Gamer Supreme Liquid Cool Gaming PC, 4.2 GHz Core i7-7700K, 3 TB + 240 GB, 32 GB, GeForce GTX1070, Win10","$2,349.99",https://www.staples.ca/en/CyberPowerPC-SLC8440INC-Gamer-Supreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-7700K-3-TB-240-GB-32-GB-GeForce-GTX1070-Win10/product_2636431_2-CA_1_20001,SLC8440INC,
107,"HP (Elite SFF 8300) Refurbished Desktop, Intel Core i5 3470 (3.2GHz), 8GB RAM, 1TB HDD, Windows 10 Pro",$379.22,https://www.staples.ca/en/HP-Elite-SFF-8300-Refurbished-Desktop-Intel-Core-i5-3470-3-2GHz-8GB-RAM-1TB-HDD-Windows-10-Pro/product_2300583_2-CA_1_20001,HP ELITE 8300,
108,"Dell Optiplex 390 Refurbished Desktop, 3.3GHz Intel Corei3 2120, 4GB RAM, 250GB HDD, DVD/RW, Win10 Pro, English",$229.98,https://www.staples.ca/en/Dell-Optiplex-390-Refurbished-Desktop-3-3GHz-Intel-Corei3-2120-4GB-RAM-250GB-HDD-DVD-RW-Win10-Pro-English/product_1641112_2-CA_1_20001,OPTIPLEX390DT,
109,"HP 8000 Elite Refurbished SFF Desktop, 3.6GHz Intel Core2 Duo E7600, 4GB RAM, 160GB HDD, DVD, Windows 10 Home, English",$179.00,https://www.staples.ca/en/HP-8000-Elite-Refurbished-SFF-Desktop-3-6GHz-Intel-Core2-Duo-E7600-4GB-RAM-160GB-HDD-DVD-Windows-10-Home-English/product_1641110_2-CA_1_20001,HP8000ELITESFF,
110,"HP Refurbished Pro 6300 SFF Desktop Computer, 3.3 GHz Intel Core i3-3220, 500 GB HDD, 4 GB DDR3, Windows 10 Home",$199.99,https://www.staples.ca/en/HP-Refurbished-Pro-6300-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-3220-500-GB-HDD-4-GB-DDR3-Windows-10-Home/product_2720509_2-CA_1_20001,6300,
111,"ASUS UN65U-M021M VivoMini Barebones Desktop Computer, 2.7 GHz Intel Core i7-7500U, Windows 10",$609.99,https://www.staples.ca/en/ASUS-UN65U-M021M-VivoMini-Barebones-Desktop-Computer-2-7-GHz-Intel-Core-i7-7500U-Windows-10/product_2675781_2-CA_1_20001,UN65U-M021M,
112,"Lenovo Refurbished ThinkCentre M91 Compact Desktop Computer, 3.4 GHz Intel Core i7-2600, 240 GB SSD, 8 GB DDR3, Windows 10 Pro",$499.00,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91-Compact-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-240-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2727094_2-CA_1_20001,THINKCNTRE M91,
113,"Lenovo ThinkCentre X1 10KE001FUS 23.8"" All-in-One Computer, 2.8 GHz Core i5-6200U, 8 GB DDR4 SDRAM, 256 GB SSD, Windows 10 Pro","$1,459.00",https://www.staples.ca/en/Lenovo-ThinkCentre-X1-10KE001FUS-23-8-All-in-One-Computer-2-8-GHz-Core-i5-6200U-8-GB-DDR4-SDRAM-256-GB-SSD-Windows-10-Pro/product_2503089_2-CA_1_20001,10KE001FUS,
114,"Lenovo Refurbished M90 USFF Desktop Computer, 3.2 GHz Intel Core i5-650, 128 GB SSD, 8 GB DDR3, Windows 10 Pro",$339.00,https://www.staples.ca/en/Lenovo-Refurbished-M90-USFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-650-128-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2626189_2-CA_1_20001,LENOVO M90,
115,"Dell Refurbished OptiPlex 7010 Compact Desktop Computer, 3.2 GHz Intel Core i5-3470, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$319.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Compact-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727091_2-CA_1_20001,OPTIPLEX 7010,
116,"Apple iMac MNE02LL/A 21.5"" Retina 4K All-in-One Computer, 3.4 GHz, 1 TB Fusion, 8 GB DDR4, English","$1,979.00",https://www.staples.ca/en/Apple-iMac-MNE02LL-A-21-5-Retina-4K-All-in-One-Computer-3-4-GHz-1-TB-Fusion-8-GB-DDR4-English/product_2727808_2-CA_1_20001,MNE02LL/A,
117,"Lenovo Refurbished ThinkCentre M91 Compact Desktop Computer, 3.1 GHz Intel Core i5-2400, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$299.00,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727096_2-CA_1_20001,THINKCNTRE M91,
118,"HP Refurbished Model # Elite 8000 Tower , Intel Core 2 Duo 3.0(E8400) 8GB Ram, 1TB HDD, DVD, Windows 10 Pro",$239.00,https://www.staples.ca/en/HP-Refurbished-Model-Elite-8000-Tower-Intel-Core-2-Duo-3-0-E8400-8GB-Ram-1TB-HDD-DVD-Windows-10-Pro/product_1894088_2-CA_1_20001,640626592994,
119,"MSI VR7RC-020US Trident 3 Gaming Desktop, 3.0 GHz Intel Core i5-7400, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,119.99",https://www.staples.ca/en/MSI-VR7RC-020US-Trident-3-Gaming-Desktop-3-0-GHz-Intel-Core-i5-7400-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2636288_2-CA_1_20001,3VR7RC-020US,
120,"Acer ATC-710-ES61 Desktop, Ci5-6400, 12GB, 2TB, Win10",$599.97,https://www.staples.ca/en/Acer-ATC-710-ES61-Desktop-Ci5-6400-12GB-2TB-Win10/product_2071605_2-CA_1_20001,DT.B15AA.015,
121,"Refurbished HP Compaq Pro 6300 Small Form Factor PC, Intel i5-3470(3.20GHz), 4GB RAM, 500GB HDD, (637230982563)",$309.99,https://www.staples.ca/en/Refurbished-HP-Compaq-Pro-6300-Small-Form-Factor-PC-Intel-i5-3470-3-20GHz-4GB-RAM-500GB-HDD-637230982563-/product_2257060_2-CA_1_20001,637230982563,
122,"Lenovo Refurbished Thinkcentre M91P SFF, Intel Core I5 2400 3.1 GHZ, 8.0 GB RAM, 500GB HDD, DVD/RW, Windows 10 Pro",$349.99,https://www.staples.ca/en/Lenovo-Refurbished-Thinkcentre-M91P-SFF-Intel-Core-I5-2400-3-1-GHZ-8-0-GB-RAM-500GB-HDD-DVD-RW-Windows-10-Pro/product_1666618_2-CA_1_20001,THINKCENTREM91P,
123,"Dell Refurbished Optiplex 7010, SFF, Core i7 3770, 3.4 GHZ, 8.0 GB, 500GB, DVD/RW, Windows 10 Professional",$599.92,https://www.staples.ca/en/Dell-Refurbished-Optiplex-7010-SFF-Core-i7-3770-3-4-GHZ-8-0-GB-500GB-DVD-RW-Windows-10-Professional/product_2109434_2-CA_1_20001,OPTIPLEX7010SFF,
124,"HP Refurbished Dimension 8300 SFF Computer + 2 x 24"" LCD Monitors, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 8 GB DDR3, Win10 Pro",$499.00,https://www.staples.ca/en/HP-Refurbished-Dimension-8300-SFF-Computer-2-x-24-LCD-Monitors-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-8-GB-DDR3-Win10-Pro/product_2739673_2-CA_1_20001,HP ELITE 8300,
125,"HP Refurbished 6005 Pro Tower Desktop Computer, 3.0 GHz AMD Athlon II X2 B24, 1 TB HDD, 8 GB DDR3, Windows 10 Home",$219.00,https://www.staples.ca/en/HP-Refurbished-6005-Pro-Tower-Desktop-Computer-3-0-GHz-AMD-Athlon-II-X2-B24-1-TB-HDD-8-GB-DDR3-Windows-10-Home/product_2719619_2-CA_1_20001,HP 6005 PRO,
126,"CyberPowerPC SLC8600INC Gamer Supreme Liquid Cool PC, 4.2 GHz Core i7-7700K, 3 TB + 240 GB, 32 GB, GeForce GTX 1080 Ti, Win10","$2,839.00",https://www.staples.ca/en/CyberPowerPC-SLC8600INC-Gamer-Supreme-Liquid-Cool-PC-4-2-GHz-Core-i7-7700K-3-TB-240-GB-32-GB-GeForce-GTX-1080-Ti-Win10/product_2705840_2-CA_1_20001,SLC8600INC,
127,"HP 6300 Pro Refurbished SFF Desktop, 3.2GHz Intel Corei5 3470, 4GB RAM, 2TB HDD, DVD, Win10 Pro, English",$349.96,https://www.staples.ca/en/HP-6300-Pro-Refurbished-SFF-Desktop-3-2GHz-Intel-Corei5-3470-4GB-RAM-2TB-HDD-DVD-Win10-Pro-English/product_1641109_2-CA_1_20001,HP6300PROSFF,
128,"Lenovo Thinkcentre (SFF M90) Refurbished Desktop, Intel Core i5 650 (3.2Ghz), 4GB RAM, 250GB HDD,  Windows 10 Pro",$249.00,https://www.staples.ca/en/Lenovo-Thinkcentre-SFF-M90-Refurbished-Desktop-Intel-Core-i5-650-3-2Ghz-4GB-RAM-250GB-HDD-Windows-10-Pro/product_2212969_2-CA_1_20001,LENOVO M90 SFF,
129,"ASUS VivoPC X A80CJ-DS51 VR-Ready Gaming PC, 2.5 GHz Intel Core i5-7300HQ, 1 TB HDD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,099.92",https://www.staples.ca/en/ASUS-VivoPC-X-A80CJ-DS51-VR-Ready-Gaming-PC-2-5-GHz-Intel-Core-i5-7300HQ-1-TB-HDD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2729096_2-CA_1_20001,A80CJ-DS51,
130,"HP Elite 8200 SFF Refurbished Desktop, Intel Core i5 2400, 3.1GHz, 8GB RAM, 500GB HDD, DVD, Win 10 Pro",$349.99,https://www.staples.ca/en/HP-Elite-8200-SFF-Refurbished-Desktop-Intel-Core-i5-2400-3-1GHz-8GB-RAM-500GB-HDD-DVD-Win-10-Pro/product_1899078_2-CA_1_20001,211204MB,
131,"HP V8Q11AA#ABL Pavilion 510-P089 Desktop, Intel Core i7-6700T 3.60GHz, 8GB RAM, 1TB SATA, Windows 10 Home 64",$999.92,https://www.staples.ca/en/HP-V8Q11AA-ABL-Pavilion-510-P089-Desktop-Intel-Core-i7-6700T-3-60GHz-8GB-RAM-1TB-SATA-Windows-10-Home-64/product_2425320_2-CA_1_20001,V8Q11AA#ABL,
132,"HP Chromebox, 1.40 GHz Intel 2955U Dual-Core, 4 GB DDR3 SDRAM, 16 GB, English, (J5N50UT#ABL)",$234.00,https://www.staples.ca/en/HP-Chromebox-1-40-GHz-Intel-2955U-Dual-Core-4-GB-DDR3-SDRAM-16-GB-English-J5N50UT-ABL-/product_2216329_2-CA_1_20001,J5N50UT ABL,
133,"Apple iMac MNED2LL/A 27"" Retina 5K All-in-One Computer, 3.8 GHz, 2 TB Fusion, 8 GB DDR4, English","$3,079.00",https://www.staples.ca/en/Apple-iMac-MNED2LL-A-27-Retina-5K-All-in-One-Computer-3-8-GHz-2-TB-Fusion-8-GB-DDR4-English/product_2727813_2-CA_1_20001,MNED2LL/A,
134,"CyberPowerPC Gamer Xtreme Liquid Cool GLC4802OPT Desktop PC, 4.2 GHz Core i7-7700K, 1 TB HDD, 8 GB RAM, AMD Radeon RX 580, Win10","$1,569.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Xtreme-Liquid-Cool-GLC4802OPT-Desktop-PC-4-2-GHz-Core-i7-7700K-1-TB-HDD-8-GB-RAM-AMD-Radeon-RX-580-Win10/product_2727376_2-CA_1_20001,GLC4802OPT,
135,"MSI Aegis Ti3 VR7RE-022US Gaming Desktop, 4.2 GHz Core i7-7700K, 2 TB HDD + 256 GB SSD, 16 GB, NVIDIA GeForce GTX 1080, Win10","$2,949.99",https://www.staples.ca/en/MSI-Aegis-Ti3-VR7RE-022US-Gaming-Desktop-4-2-GHz-Core-i7-7700K-2-TB-HDD-256-GB-SSD-16-GB-NVIDIA-GeForce-GTX-1080-Win10/product_2716284_2-CA_1_20001,TI3VR7RE-022US,
136,"CyberPowerPC SLC8480INC Gamer Supreme Liquid Cool Gaming PC, 4.2 GHz Core i7, 3 TB + 512 GB, 32 GB, GeForce GTX 1080, Win10","$2,649.99",https://www.staples.ca/en/CyberPowerPC-SLC8480INC-Gamer-Supreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-3-TB-512-GB-32-GB-GeForce-GTX-1080-Win10/product_2636433_2-CA_1_20001,SLC8480INC,
137,"Lenovo M58 Torwer Refurbished Desktop, Intel Core 2 Duo E8400 3.0GHz, 8GB RAM, 1TB HDD, Windows 10 Home Pro 64-bit",$209.00,https://www.staples.ca/en/Lenovo-M58-Torwer-Refurbished-Desktop-Intel-Core-2-Duo-E8400-3-0GHz-8GB-RAM-1TB-HDD-Windows-10-Home-Pro-64-bit/product_2414940_2-CA_1_20001,LENOVO M58,
138,"HP 24-g182 X6G35AA#ABA 23.8"" All-in-One Computer, 1.6 GHz Intel Pentium QC J3710, 1 TB HDD, 8 GB DDR3, Windows 10 Home",$849.99,https://www.staples.ca/en/HP-24-g182-X6G35AA-ABA-23-8-All-in-One-Computer-1-6-GHz-Intel-Pentium-QC-J3710-1-TB-HDD-8-GB-DDR3-Windows-10-Home/product_2741297_2-CA_1_20001,X6G35AA#ABA,
