ID,Name,Price,Link,Images,Model
1185,"Xeon 4-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-1607 3.0GHz, 2TB 7200rpm HDD, 48GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 10 Pro(Certified Refurbished)","CDN$ 2,514.13",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SJ8333/ref=sr_1_1212?s=pc&ie=UTF8&qid=1501715460&sr=1-1212,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1186,"Xeon 8-Core 3D modeling HP Z420 Workstation AutoCAD System, E5-2650 upto 2.8GHz, 2TB HDD , 48GB DDR3 Ram, 5GB Nvidia Quadro P2000, Windows 10 Pro(Certified Refurbished)","CDN$ 1,908.65",https://www.amazon.ca/modeling-HP-Workstation-Certified-Refurbished/dp/B073SKDF45/ref=sr_1_1184?s=pc&ie=UTF8&qid=1501715460&sr=1-1184,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1187,"Acer Nitro 5, 7th Gen Intel Core i5-7300HQ, GeForce GTX 1050 Ti, 16GB DDR4, 256GB SSD, Windows 10 Home, Shale Black, AN515-51-504A","CDN$ 2,069.98",https://www.amazon.ca/Acer-i5-7300HQ-GeForce-Windows-AN515-51-504A/dp/B073PYCKPM/ref=sr_1_1233?s=pc&ie=UTF8&qid=1501715460&sr=1-1233,https://images-na.ssl-images-amazon.com/images/I/51jn9S7pQOL._AA160_.jpg, NH.Q2QAA.008
1188,"Xeon 8-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-2650 upto 2.8GHz, 1TB SSD + 4TB HDD, 48GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 7 Pro(Certified Refurbished)","CDN$ 3,427.86",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SKW7G2/ref=sr_1_1160?s=pc&ie=UTF8&qid=1501715460&sr=1-1160,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1189,"HP - 17.3"" Laptop - AMD A9-Series - 4GB Memory - 1TB Hard Drive - HP finish in jet black",CDN$ 782.42,https://www.amazon.ca/HP-Laptop-A9-Memory-finish/dp/B073RWRD19/ref=sr_1_1213?s=pc&ie=UTF8&qid=1501715460&sr=1-1213,https://images-na.ssl-images-amazon.com/images/I/51o5tIoSU8L._AA160_.jpg, 17-AK013DX
1190,"Lenovo ThinkPad Workstation P51-20HH000CUS-HID5-CA 15.6"" (4K/7820HQ/M2200/1T SSD + 1T HDD/32G RAM)","CDN$ 4,323.30",https://www.amazon.ca/Lenovo-ThinkPad-Workstation-P51-20HH000CUS-HID5-CA-7820HQ/dp/B073PNBK87/ref=sr_1_1234?s=pc&ie=UTF8&qid=1501715460&sr=1-1234,https://images-na.ssl-images-amazon.com/images/I/513gVEpYgdL._AA160_.jpg, LN-P51-20HH000CUS-HID5-CA
1191,"Xeon 8-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-2650 upto 2.8GHz, 1TB SSD + 4TB HDD, 48GB DDR3 Ram, 8GB Nvidia Quadro M4000, Windows 10 Pro(Certified Refurbished)","CDN$ 3,349.42",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SKTSZ2/ref=sr_1_1161?s=pc&ie=UTF8&qid=1501715460&sr=1-1161,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1192,"Xeon 8-Core AUTOCAD SOLIDWORKS HP Z420 Workstation System, E5-2650 upto 2.8GHz, 1TB SSD + 4TB HDD, 64GB DDR3 Ram, 8GB Nvidia Quadro P4000, Windows 10 Pro(Certified Refurbished)","CDN$ 3,543.45",https://www.amazon.ca/SOLIDWORKS-HP-Workstation-Certified-Refurbished/dp/B073SKCRGZ/ref=sr_1_1185?s=pc&ie=UTF8&qid=1501715460&sr=1-1185,https://images-na.ssl-images-amazon.com/images/I/41LgNQCntWL._AA160_.jpg,none
1193,"Top Performance HP 15.6"" Premium Touchscreen HD Laptop, Intel i7-7500U Up to 3.5GHz, 12GB DDR4 RAM, 1TB HDD, DVD, 802.11ac, Bluetooth, HDMI, Webcam, Windows10","CDN$ 1,217.70",https://www.amazon.ca/Performance-HP-Touchscreen-Bluetooth-Windows10/dp/B073RSZXD1/ref=sr_1_1214?s=pc&ie=UTF8&qid=1501715460&sr=1-1214,https://images-na.ssl-images-amazon.com/images/I/41Cknfyu3yL._AA160_.jpg, Hp 15 Touch
1194,"Lenovo ThinkPad Workstation P51-20HH000CUS-HID12-CA 15.6"" (4K/7820HQ/M2200/2T SSD + 4T SSD/64G RAM)","CDN$ 9,192.93",https://www.amazon.ca/Lenovo-ThinkPad-Workstation-P51-20HH000CUS-HID12-CA-7820HQ/dp/B073PN5LN9/ref=sr_1_1235?s=pc&ie=UTF8&qid=1501715460&sr=1-1235,https://images-na.ssl-images-amazon.com/images/I/513gVEpYgdL._AA160_.jpg, LN-P51-20HH000CUS-HID12-CA
