ID,Name,Price,Link,ModelNumber
439,CloudWalker Cloud TV 80cm (31.5 inch) HD Ready LED Smart TV,"₹15,499",https://www.flipkart.com/cloudwalker-cloud-tv-80cm-31-5-inch-hd-ready-led-smart/p/itmeqekreux5hfc5?pid=TVSEQEKRV7MJYUGG&srno=b_20_14&otracker=browse&lid=LSTTVSEQEKRV7MJYUGGPWDFRS&fm=organic&iid=55591352-5d6c-45fe-8986-132036b60ef9.TVSEQEKRV7MJYUGG.SEARCH,none
440,CloudWalker Cloud TV 139cm (55 inch) Ultra HD (4K) LED Smart TV,"₹44,999",https://www.flipkart.com/cloudwalker-cloud-tv-139cm-55-inch-ultra-hd-4k-led-smart/p/itmeqekqjb4ep9nn?pid=TVSEQEKJHVT5EV5Z&srno=b_18_16&otracker=browse&lid=LSTTVSEQEKJHVT5EV5Z7YKHHM&fm=organic&iid=4da500b8-5efb-44db-8773-6bf985206a21.TVSEQEKJHVT5EV5Z.SEARCH,none
441,LG 80cm (32 inch) HD Ready LED TV,"₹25,500",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-tv/p/itme8ezsfe5yfg8y?pid=TVSE8EZSMHCP6ATQ&srno=b_19_16&otracker=browse&lid=LSTTVSE8EZSMHCP6ATQNJS29L&fm=organic&iid=16300918-2a5f-427e-8fb7-61d95266675f.TVSE8EZSMHCP6ATQ.SEARCH,none
442,LG 80cm (32 inch) HD Ready LED TV,"₹25,000",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-tv/p/itme8ezsgebt7gyz?pid=TVSE8EZSGHJNJPCW&srno=b_20_15&otracker=browse&lid=LSTTVSE8EZSGHJNJPCW4RBJQQ&fm=organic&iid=1b6affbf-08d7-4a6c-a527-c6b6803ffa11.TVSE8EZSGHJNJPCW.SEARCH,none
443,Sansui 98cm (39 inch) Full HD LED TV,"₹24,400",https://www.flipkart.com/sansui-98cm-39-inch-full-hd-led-tv/p/itmdxuyqxntz829u?pid=TVSDXUYMBZHH6PTJ&srno=b_17_18&otracker=browse&lid=LSTTVSDXUYMBZHH6PTJWMJHMV&fm=organic&iid=91d9f731-da91-4ca4-ab5f-870d4726ce1c.TVSDXUYMBZHH6PTJ.SEARCH,none
444,Panasonic Shinobi 123cm (49 inch) Full HD LED Smart TV,"₹58,500",https://www.flipkart.com/panasonic-shinobi-123cm-49-inch-full-hd-led-smart-tv/p/itmeg8gw4ezcr9ar?pid=TVSEG8GWYYFGWCXF&srno=b_18_17&otracker=browse&lid=LSTTVSEG8GWYYFGWCXFWUJTHP&fm=organic&iid=34bb4d2c-0165-489c-8ebb-3067a99261f9.TVSEG8GWYYFGWCXF.SEARCH,none
445,Daiwa 102cm (40 inch) Full HD LED Smart TV,"₹23,490",https://www.flipkart.com/daiwa-102cm-40-inch-full-hd-led-smart-tv/p/itmeuna4smsc5puu?pid=TVSEUNA4EZGTWYNE&srno=b_20_16&otracker=browse&lid=LSTTVSEUNA4EZGTWYNES4CC1Q&fm=organic&iid=63b53dc5-0dd3-41a0-8696-b09cef5ba12f.TVSEUNA4EZGTWYNE.SEARCH,none
446,Sony Bravia 125.7cm (50 inch) Full HD LED Smart TV,"₹106,900",https://www.flipkart.com/sony-bravia-125-7cm-50-inch-full-hd-led-smart-tv/p/itmegnqd94zw52kt?pid=TVSEGNQD848AXQZH&srno=b_19_17&otracker=browse&lid=LSTTVSEGNQD848AXQZHNNZRUF&fm=organic&iid=e4a36533-e088-48b2-8e80-7ee68815dbd7.TVSEGNQD848AXQZH.SEARCH,none
447,Lloyd 81cm (32 inch) Full HD LED TV,"₹17,990",https://www.flipkart.com/lloyd-81cm-32-inch-full-hd-led-tv/p/itmejgym7b33ckwg?pid=TVSEJGYM2JFKY2FN&srno=b_17_19&otracker=browse&lid=LSTTVSEJGYM2JFKY2FN2JQRBF&fm=organic&iid=c8ca456b-e8f1-437a-a169-251a918fa3aa.TVSEJGYM2JFKY2FN.SEARCH,none
448,Samsung Series 6 123cm (49 inch) Ultra HD (4K) LED TV,"₹104,400",https://www.flipkart.com/samsung-series-6-123cm-49-inch-ultra-hd-4k-led-tv/p/itmexp6kgkkn89ef?pid=TVSEXP6K5HJTM4GG&srno=b_18_18&otracker=browse&lid=LSTTVSEXP6K5HJTM4GGPKRHUU&fm=organic&iid=22eaf288-8aca-48c3-be6d-d263dc1251ed.TVSEXP6K5HJTM4GG.SEARCH,none
