ID,Name,Price,Link,ModelNumber
46,HP Core i7 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-V122TU Notebook,"₹144,990",https://www.flipkart.com/hp-core-i7-7th-gen-8-gb-512-gb-ssd-windows-10-home-13-v122tu-notebook/p/itmepaxpdhrbfrdg?pid=COMEPAXP6XMQWZH4&srno=b_5_6&otracker=CLP_lhs&lid=LSTCOMEPAXP6XMQWZH4MNEXTL&iid=2d42503e-1648-4fcf-9ece-01cfa3b2e202.COMEPAXP6XMQWZH4.SEARCH,13-V122TU
47,Iball Flip X5 Atom 5th Gen - (2 GB/32 GB EMMC Storage/Windows 10) Flip-x5 2 in 1 Laptop,"₹13,990",https://www.flipkart.com/iball-flip-x5-atom-5th-gen-2-gb-32-gb-emmc-storage-windows-10-flip-x5-2-1-laptop/p/itmengbjrpgdzbap?pid=COMENGBJRDHEAWYZ&srno=b_4_7&otracker=CLP_lhs&lid=LSTCOMENGBJRDHEAWYZIHXZL6&iid=0ee15d7c-6ae7-4a03-be0a-fb2f46e206b4.COMENGBJRDHEAWYZ.SEARCH,Flip-x5
48,Lenovo Ideapad 310 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) IP 310-15IKB Notebo...,"₹49,990",https://www.flipkart.com/lenovo-ideapad-310-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-ip-310-15ikb-notebook/p/itmeuayepymvhxyj?pid=COMEUAYETZSEEYTC&srno=b_8_4&otracker=CLP_lhs&lid=LSTCOMEUAYETZSEEYTC6YQYP7&iid=637429d2-b7b4-4ee3-b223-3fe02bff30dd.COMEUAYETZSEEYTC.SEARCH,IP 310-15IKB
49,Microsoft Surface Pro 4 Core i5 6th Gen - (4 GB/128 GB SSD/Windows 10 Pro) 1724 2 in 1 Laptop,"₹66,490",https://www.flipkart.com/microsoft-surface-pro-4-core-i5-6th-gen-4-gb-128-gb-ssd-windows-10-pro-1724-2-1-laptop/p/itmehmth7xgvrgap?pid=COMEHMTHZ2ZR7SYU&srno=b_3_8&otracker=CLP_lhs&lid=LSTCOMEHMTHZ2ZR7SYUW2SY2B&iid=8f903d83-7538-4c2f-b763-eb41f828a600.COMEHMTHZ2ZR7SYU.SEARCH,1724
50,Lenovo 310 Core i5 6th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) IP 310 Notebook,"₹45,990",https://www.flipkart.com/lenovo-310-core-i5-6th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-ip-notebook/p/itmezzszu94a5pr5?pid=COMEZZSZYQVXQQJY&srno=b_1_9&otracker=CLP_lhs&lid=LSTCOMEZZSZYQVXQQJYA5QM8V&iid=c88fb793-065a-4a84-94e7-a8cdf382536c.COMEZZSZYQVXQQJY.SEARCH,IP 310
51,Asus Core m3 7th Gen - (4 GB/512 GB SSD/Windows 10 Home) UX360CA-C4210T Notebook,"₹59,990",https://www.flipkart.com/asus-core-m3-7th-gen-4-gb-512-gb-ssd-windows-10-home-ux360ca-c4210t-notebook/p/itmergrnz8yncnnw?pid=COMERGRN54ZMFCGG&srno=b_7_5&otracker=CLP_lhs&lid=LSTCOMERGRN54ZMFCGGBDJI49&iid=06dcc623-acd4-4d88-9bc2-ae24a82ac6f2.COMERGRN54ZMFCGG.SEARCH,UX360CA-C4210T
52,Lenovo Core i7 6th Gen - (8 GB/512 GB SSD/Windows 10 Home) Yoga 900 2 in 1 Laptop,"₹115,000",https://www.flipkart.com/lenovo-core-i7-6th-gen-8-gb-512-gb-ssd-windows-10-home-yoga-900-2-1-laptop/p/itmeqkjg6y8zatfg?pid=COMEQKJG5HXYZPAH&srno=b_6_6&otracker=CLP_lhs&lid=LSTCOMEQKJG5HXYZPAHTDSWZJ&iid=6d2b9799-3460-4a07-aa31-7a87507aa46e.COMEQKJG5HXYZPAH.SEARCH,Yoga 900
53,Dell Inspiron APU Dual Core A6 7th Gen - (4 GB/500 GB HDD/Linux) 3565 Notebook,"₹22,990",https://www.flipkart.com/dell-inspiron-apu-dual-core-a6-7th-gen-4-gb-500-gb-hdd-linux-3565-notebook/p/itmeqg4w7kmkhpff?pid=COMEQG4WKKZDVEDN&srno=b_2_9&otracker=CLP_lhs&lid=LSTCOMEQG4WKKZDVEDNPJZNDW&iid=d2354598-1ff0-412b-841f-dd3c402e1476.COMEQG4WKKZDVEDN.SEARCH,3565
54,Dell Inspiron 5000 Core i5 7th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 5567 Notebook,"₹65,990",https://www.flipkart.com/dell-inspiron-5000-core-i5-7th-gen-8-gb-2-tb-hdd-windows-10-home-4-gb-graphics-5567-notebook/p/itmesy4kfgct7e5g?pid=COMESY4KYASDKYWZ&srno=b_5_7&otracker=CLP_lhs&lid=LSTCOMESY4KYASDKYWZAE7REC&iid=765617da-e163-47c4-b8ce-e485e40edde1.COMESY4KYASDKYWZ.SEARCH,5567
55,HP Core i3 6th Gen - (4 GB/1 TB HDD/DOS) 15-ay542TU Notebook,"₹29,660",https://www.flipkart.com/hp-core-i3-6th-gen-4-gb-1-tb-hdd-dos-15-ay542tu-notebook/p/itmeprfaptdruww8?pid=COMEPRFA9DEEUUTC&srno=b_4_8&otracker=CLP_lhs&lid=LSTCOMEPRFA9DEEUUTCY5OIX3&iid=5f1309c9-24b1-4055-887d-4b3525a94574.COMEPRFA9DEEUUTC.SEARCH,15-ay542TU
56,Lenovo APU Dual Core A9 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) Yoga 510 2 in 1 Laptop,"₹38,990",https://www.flipkart.com/lenovo-apu-dual-core-a9-7th-gen-4-gb-1-tb-hdd-windows-10-home-yoga-510-2-1-laptop/p/itmetgync7gm35wp?pid=COMETFMTUAZ8VFWS&srno=b_8_5&otracker=CLP_lhs&lid=LSTCOMETFMTUAZ8VFWSRBLAIS&iid=4abb33d9-b5ed-47ee-a612-3cbd9d1a65d3.COMETFMTUAZ8VFWS.SEARCH,Yoga 510
57,Acer Aspire Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) E5-575G Notebook,"₹35,900",https://www.flipkart.com/acer-aspire-core-i3-6th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-e5-575g-notebook/p/itmesy4kgygwe7ph?pid=COMESY49KH4USBFN&srno=b_3_9&otracker=CLP_lhs&lid=LSTCOMESY49KH4USBFNASKAZU&iid=18ea38dd-f9a0-4347-9f05-1c41fcee9c46.COMESY49KH4USBFN.SEARCH,E5-575G
58,Acer Aspire Core i5 7th Gen - (8 GB/1 TB HDD/Linux/2 GB Graphics) E5-575 Notebook,"₹40,990",https://www.flipkart.com/acer-aspire-core-i5-7th-gen-8-gb-1-tb-hdd-linux-2-gb-graphics-e5-575-notebook/p/itmeu7mgy4jdcqs3?pid=COMEU7MGJKX98MFJ&srno=b_1_10&otracker=CLP_lhs&lid=LSTCOMEU7MGJKX98MFJSIQOEO&iid=d86cf4ec-c326-4f40-b221-1e9638ea746f.COMEU7MGJKX98MFJ.SEARCH,E5-575
59,Lenovo Ideapad 310 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) IP 310-15IKB Notebo...,"₹49,990",https://www.flipkart.com/lenovo-ideapad-310-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-ip-310-15ikb-notebook/p/itmeuayepzfapjhw?pid=COMEUAYEVHYDGZGS&srno=b_6_7&otracker=CLP_lhs&lid=LSTCOMEUAYEVHYDGZGSVVD5MC&iid=36a9a926-142f-4608-affc-4bdf7df7258a.COMEUAYEVHYDGZGS.SEARCH,IP 310-15IKB
60,Microsoft Surface Core m3 6th Gen - (4 GB/128 GB SSD/Windows 10 Pro) Pro 4 2 in 1 Laptop,"₹59,990",https://www.flipkart.com/microsoft-surface-core-m3-6th-gen-4-gb-128-gb-ssd-windows-10-pro-pro-4-2-1-laptop/p/itmeqbgdcsfzhmet?pid=COMEQBGDSKF2YNAG&srno=b_7_6&otracker=CLP_lhs&lid=LSTCOMEQBGDSKF2YNAGQ1YU7O&iid=a4bfaa6c-4a9d-432a-aa6d-28358637db26.COMEQBGDSKF2YNAG.SEARCH,Pro 4
61,Lenovo APU Dual Core A9 7th Gen - (8 GB/1 TB HDD/DOS) Ideapad 110 Notebook,"₹25,990",https://www.flipkart.com/lenovo-apu-dual-core-a9-7th-gen-8-gb-1-tb-hdd-dos-ideapad-110-notebook/p/itmeqkjgxrsahkca?pid=COMEQKJ96M7JVK3Y&srno=b_2_10&otracker=CLP_lhs&lid=LSTCOMEQKJ96M7JVK3YN3P8SI&iid=3628ea47-5d0a-428c-af2e-0ee2036738bb.COMEQKJ96M7JVK3Y.SEARCH,Ideapad 110
62,HP Envy Core i7 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-ab070TU Notebook,"₹87,990",https://www.flipkart.com/hp-envy-core-i7-7th-gen-8-gb-512-gb-ssd-windows-10-home-13-ab070tu-notebook/p/itmevxpyphswnhfp?pid=COMEVXPYGFG8SGR2&srno=b_5_8&otracker=CLP_lhs&lid=LSTCOMEVXPYGFG8SGR2X4TBEL&iid=9d7cb2a6-5d09-46ef-905e-edfa9d59cdbd.COMEVXPYGFG8SGR2.SEARCH,13-ab070TU
63,Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),"₹53,990",https://www.flipkart.com/lenovo-b50-70-notebook-4th-gen-ci5-8gb-1tb-win8-2gb-graph-59-427747/p/itmdxsvwshzcjhmg?pid=COMDXSVT4Z4RGEG9&srno=b_8_6&otracker=CLP_lhs&lid=LSTCOMDXSVT4Z4RGEG9B82LBV&iid=496d0b1c-01c6-42fd-a568-db4979f90665.COMDXSVT4Z4RGEG9.SEARCH,59427747
64,HP Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 15-au623tx Notebook,"₹59,990",https://www.flipkart.com/hp-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-15-au623tx-notebook/p/itmerb83ttebwfyh?pid=COMERB83RCJ6PZXZ&srno=b_3_10&otracker=CLP_lhs&lid=LSTCOMERB83RCJ6PZXZC1SR9H&iid=e8a17fb7-94b2-4754-9bed-550fe4575e03.COMERB83RCJ6PZXZ.SEARCH,15-au623tx
65,HP Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-AU620TX Notebook,"₹56,990",https://www.flipkart.com/hp-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15-au620tx-notebook/p/itmepaxpedstyyc5?pid=COMEPAXPYYGJZRHF&srno=b_4_9&otracker=CLP_lhs&lid=LSTCOMEPAXPYYGJZRHFYSDBXL&iid=2ef9ca64-0274-499b-86e9-bebf732ed7ec.COMEPAXPYYGJZRHF.SEARCH,15-AU620TX
66,Lenovo Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) Y700 Notebook,"₹104,990",https://www.flipkart.com/lenovo-core-i7-6th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-y700-notebook/p/itmeqkjgayavbkez?pid=COMEQKJGFMYAKJUX&srno=b_6_8&otracker=CLP_lhs&lid=LSTCOMEQKJGFMYAKJUXXXGOX2&iid=51f35245-f91f-48bf-8947-d4b404ab4fcd.COMEQKJGFMYAKJUX.SEARCH,Y700
67,Acer Switch One Atom Quad Core - (2 GB/32 GB EMMC Storage/Windows 10 Home) SW110-1CT 2 in 1 Laptop,"₹11,999",https://www.flipkart.com/acer-switch-one-atom-quad-core-2-gb-32-gb-emmc-storage-windows-10-home-sw110-1ct-2-1-laptop/p/itmeuffxwtnysagz?pid=COMEUFFXY7GKJQUU&srno=b_1_11&otracker=CLP_lhs&lid=LSTCOMEUFFXY7GKJQUUXP8KC4&iid=d4990ab6-4da9-4105-b54b-85888149e6c3.COMEUFFXY7GKJQUU.SEARCH,SW110-1CT
68,Apple Macbook Pro Core i7 - (16 GB/256 GB SSD/Mac OS Sierra/2 GB Graphics) MLH32HN/A,"₹205,900",https://www.flipkart.com/apple-macbook-pro-core-i7-16-gb-256-gb-ssd-mac-os-sierra-2-graphics-mlh32hn-a/p/itmezxbezex2wsge?pid=COMEZXBEPGY8GRXU&srno=b_7_7&otracker=CLP_lhs&lid=LSTCOMEZXBEPGY8GRXU33EOSS&iid=6a467326-c438-448f-87b2-43363d3df30a.COMEZXBEPGY8GRXU.SEARCH,MLH32HN/A
69,HP Pavillion Core i5 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15-AY554TU Notebook,"₹39,990",https://www.flipkart.com/hp-pavillion-core-i5-6th-gen-4-gb-1-tb-hdd-windows-10-home-15-ay554tu-notebook/p/itmet4j3fqbu6eza?pid=COMET4GSYKKYCTC6&srno=b_2_11&otracker=CLP_lhs&lid=LSTCOMET4GSYKKYCTC6SIOZFX&iid=7bec2594-aaa0-43dd-a6b7-c156ef78b2b6.COMET4GSYKKYCTC6.SEARCH,15-AY554TU
70,Lenovo Ideapad 300- 15ISK Core i5 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 80Q700DWIN Notebook,"₹44,000",https://www.flipkart.com/lenovo-ideapad-300-15isk-core-i5-6th-gen-4-gb-1-tb-hdd-dos-2-gb-graphics-80q700dwin-notebook/p/itmem8zdzznt2wpr?pid=COMEM8ZDDMDQ9PZM&srno=b_5_9&otracker=CLP_lhs&lid=LSTCOMEM8ZDDMDQ9PZMT6AVGG&iid=b384bccf-42b5-4747-bc8d-d387c2530543.COMEM8ZDDMDQ9PZM.SEARCH,80Q700DWIN
71,Acer Nitro 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) AN515-51 Notebook,"₹75,990",https://www.flipkart.com/acer-nitro-5-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-an515-51-notebook/p/itmev4sgvj6rsnz6?pid=COMEV4SGMNUEEAR3&srno=b_3_11&otracker=CLP_lhs&lid=LSTCOMEV4SGMNUEEAR3PT1Q5N&iid=573208e2-7d93-4adf-8a3f-33b3b8ee9928.COMEV4SGMNUEEAR3.SEARCH,AN515-51
72,HP x360 Core i3 7th Gen - (4 GB/1 TB HDD/8 GB SSD/Windows 10 Home/2 GB Graphics) 14–ba075TX 2 in 1 Lap...,"₹54,990",https://www.flipkart.com/hp-x360-core-i3-7th-gen-4-gb-1-tb-hdd-8-gb-ssd-windows-10-home-2-graphics-14ba075tx-2-1-laptop/p/itmeuutdtfbzsd3f?pid=COMEUUTDEHEUUC6Q&srno=b_4_10&otracker=CLP_lhs&lid=LSTCOMEUUTDEHEUUC6QYLLHTM&iid=fd4e085c-b67b-4843-a3d4-99d734ebff56.COMEUUTDEHEUUC6Q.SEARCH,14–ba075TX
73,Lenovo Ideapad 310 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) IP 310-15IKB Notebo...,"₹49,990",https://www.flipkart.com/lenovo-ideapad-310-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-ip-310-15ikb-notebook/p/itmeuayehbzpavph?pid=COMEUAYE5GTVVHBQ&srno=b_6_9&otracker=CLP_lhs&lid=LSTCOMEUAYE5GTVVHBQRQ5DUK&iid=cbb69578-c62d-4599-a5ed-3bd1d30ad6f5.COMEUAYE5GTVVHBQ.SEARCH,IP 310-15IKB
74,Acer E SERIES APU Quad Core A8 5th Gen - (4 GB/1 TB HDD/Linux) ES1-521 Notebook,"₹26,990",https://www.flipkart.com/acer-e-series-apu-quad-core-a8-5th-gen-4-gb-1-tb-hdd-linux-es1-521-notebook/p/itmezhtzd7ddpz57?pid=COMEZHTZ5KWAMMFH&srno=b_8_7&otracker=CLP_lhs&lid=LSTCOMEZHTZ5KWAMMFHV6PAPT&iid=4e5c7a2c-7e88-4d8e-8adf-d1eca04000a8.COMEZHTZ5KWAMMFH.SEARCH,ES1-521
75,HP APU Quad Core A8 - (4 GB/1 TB HDD/Windows 10 Home) 15-BG004AU Notebook,"₹25,990",https://www.flipkart.com/hp-apu-quad-core-a8-4-gb-1-tb-hdd-windows-10-home-15-bg004au-notebook/p/itmeprfa954kwz87?pid=COMEPRFAZFFVFTYW&srno=b_1_12&otracker=CLP_lhs&lid=LSTCOMEPRFAZFFVFTYWVZ44VM&iid=db4d7f8a-3f1d-426e-90e6-d04832b7cb4e.COMEPRFAZFFVFTYW.SEARCH,15-BG004AU
76,Dell Inspiron 5000 Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 5567 Notebook,"₹58,990",https://www.flipkart.com/dell-inspiron-5000-core-i5-7th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-5567-notebook/p/itmemgg84kg9uhbf?pid=COMEMGG7ZT36YQGG&srno=b_7_8&otracker=CLP_lhs&lid=LSTCOMEMGG7ZT36YQGGJGA6BA&iid=db0b1905-3633-45e6-bc48-c5df710cedb9.COMEMGG7ZT36YQGG.SEARCH,5567
77,Dell Inspiron APU Dual Core A9 7th Gen - (6 GB/1 TB HDD/Windows 10 Home) 3565 Notebook,"₹30,990",https://www.flipkart.com/dell-inspiron-apu-dual-core-a9-7th-gen-6-gb-1-tb-hdd-windows-10-home-3565-notebook/p/itmeqg4xsxbv63tp?pid=COMEQG4QJRKEDSQQ&srno=b_2_12&otracker=CLP_lhs&lid=LSTCOMEQG4QJRKEDSQQONAO1C&iid=665823be-b9f5-4ed9-b929-b75224483980.COMEQG4QJRKEDSQQ.SEARCH,3565
78,MSI CX Core i7 7th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) CX62 7QL Notebook,"₹53,990",https://www.flipkart.com/msi-cx-core-i7-7th-gen-4-gb-1-tb-hdd-dos-2-gb-graphics-cx62-7ql-notebook/p/itmerhtggk7bjepy?pid=COMERHTGZFHYEGHQ&srno=b_5_10&otracker=CLP_lhs&lid=LSTCOMERHTGZFHYEGHQPDSLPF&iid=0f27ac6c-5955-4a4f-90fc-601cf34771b9.COMERHTGZFHYEGHQ.SEARCH,CX62 7QL
79,Dell Insprion Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10/2 GB Graphics) 3567 Notebook,"₹60,893",https://www.flipkart.com/dell-insprion-core-i7-7th-gen-8-gb-1-tb-hdd-windows-10-2-gb-graphics-3567-notebook/p/itmesq3pkthtcrzr?pid=COMESQ3PVDVZRP3D&srno=b_3_12&otracker=CLP_lhs&lid=LSTCOMESQ3PVDVZRP3DDMKQXE&iid=97045741-4691-447b-a31e-efdcb2ed5c9b.COMESQ3PVDVZRP3D.SEARCH,3567
80,HP OMEN Core i5 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-ax249TX Noteboo...,"₹99,990",https://www.flipkart.com/hp-omen-core-i5-7th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-15-ax249tx-notebook/p/itmergrnjprwuk9c?pid=COMERGRNQRTYGCZU&srno=b_6_10&otracker=CLP_lhs&lid=LSTCOMERGRNQRTYGCZU0IE8PZ&iid=d56d5c45-98b5-4ec6-9692-0b8554d1e684.COMERGRNQRTYGCZU.SEARCH,15-ax249TX
81,Lenovo Ideapad 310 APU Quad Core A10 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 310 Noteb...,"₹34,990",https://www.flipkart.com/lenovo-ideapad-310-apu-quad-core-a10-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-notebook/p/itmephy4hqagjssu?pid=COMEPHY4W8BJUFPH&srno=b_4_11&otracker=CLP_lhs&lid=LSTCOMEPHY4W8BJUFPHK03FON&iid=6502ae05-d92d-41cb-87e5-750b1064a20a.COMEPHY4W8BJUFPH.SEARCH,310
82,Dell 15 Pentium Dual Core 4th Gen - (4 GB/500 GB HDD/Windows 8.1) 3542 Notebook,"₹31,990",https://www.flipkart.com/dell-15-pentium-dual-core-4th-gen-4-gb-500-gb-hdd-windows-8-1-3542-notebook/p/itmdwbrkqtpzffyb?pid=COMDWBR2EQEJBFBZ&srno=b_8_8&otracker=CLP_lhs&lid=LSTCOMDWBR2EQEJBFBZB7WSWE&iid=a48a021a-141f-44ff-b7c8-45969ce5b744.COMDWBR2EQEJBFBZ.SEARCH,3542
83,HP Core i3 6th Gen - (4 GB/1 TB HDD/DOS/2 GB Graphics) 15-be014TX Notebook,"₹31,990",https://www.flipkart.com/hp-core-i3-6th-gen-4-gb-1-tb-hdd-dos-2-gb-graphics-15-be014tx-notebook/p/itmeskj5chgvfjp8?pid=COMESKJ4QY5D4QZE&srno=b_7_9&otracker=CLP_lhs&lid=LSTCOMESKJ4QY5D4QZED78BB1&iid=cd242cfa-2688-4faf-bb12-f95e32121fc1.COMESKJ4QY5D4QZE.SEARCH,15-be014TX
84,Acer Aspire Core i7 4th Gen - (12 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) VN7-591G Notebook,"₹94,500",https://www.flipkart.com/acer-aspire-core-i7-4th-gen-12-gb-1-tb-hdd-windows-10-home-4-gb-graphics-vn7-591g-notebook/p/itmezehggf9wvhcg?pid=COMEZEHGGWKCBW8S&srno=b_5_11&otracker=CLP_lhs&lid=LSTCOMEZEHGGWKCBW8S3U44ML&iid=a4f6e7fa-cdf5-4096-b8da-d0cf08903089.COMEZEHGGWKCBW8S.SEARCH,VN7-591G
85,Lenovo Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) Ideapad 510 Notebook,"₹51,990",https://www.flipkart.com/lenovo-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-ideapad-510-notebook/p/itmet5zfdqsx5hdy?pid=COMET5ZFNUHYZPS3&srno=b_2_13&otracker=CLP_lhs&lid=LSTCOMET5ZFNUHYZPS3EHNYFG&iid=c9d93bf1-9a76-4346-9b2e-5b7a240a16b6.COMET5ZFNUHYZPS3.SEARCH,Ideapad 510
86,Lenovo Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) Ideapad 110 Notebook,"₹30,990",https://www.flipkart.com/lenovo-core-i3-6th-gen-4-gb-1-tb-hdd-windows-10-home-ideapad-110-notebook/p/itmeqkjgqc5xq3ff?pid=COMEQKJGEYWYDAMJ&srno=b_1_13&otracker=CLP_lhs&lid=LSTCOMEQKJGEYWYDAMJS2X4WQ&iid=473c8a05-26ec-4514-95d8-14a9427d4ec0.COMEQKJGEYWYDAMJ.SEARCH,Ideapad 110
87,Reach Atom Quad Core 5th Gen - (2 GB/32 GB EMMC Storage/DOS) RCN-022 2 in 1 Laptop,"₹9,299",https://www.flipkart.com/reach-atom-quad-core-5th-gen-2-gb-32-gb-emmc-storage-dos-rcn-022-2-1-laptop/p/itmepd8pdyfgzcpj?pid=COMEPD8MUSZSSWYE&srno=b_3_13&otracker=CLP_lhs&lid=LSTCOMEPD8MUSZSSWYE265SOM&iid=b0a06bd8-680c-412d-a6c8-f7ca1cbd63ec.COMEPD8MUSZSSWYE.SEARCH,RCN-022
88,Dell Inspiron Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 7559 Noteboo...,"₹115,000",https://www.flipkart.com/dell-inspiron-core-i7-6th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-7559-notebook/p/itmeefgfhjqnnxyb?pid=COMEEFGF8BHQ6J7R&srno=b_8_9&otracker=CLP_lhs&lid=LSTCOMEEFGF8BHQ6J7R7NICIL&iid=b8129e37-cf59-40ca-ae1d-d695fd05ca6a.COMEEFGF8BHQ6J7R.SEARCH,7559
89,HP AY503TX Core i5 6th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) AY503TX Notebook,"₹46,999",https://www.flipkart.com/hp-ay503tx-core-i5-6th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-notebook/p/itmemqxyh9bgtryg?pid=COMEMQXYDF4P4EPE&srno=b_4_12&otracker=CLP_lhs&lid=LSTCOMEMQXYDF4P4EPEEFHURP&iid=34ca104c-5daf-40d1-80c4-75f1edb313c0.COMEMQXYDF4P4EPE.SEARCH,AY503TX
90,HP Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 15-AU628TX Notebook,"₹70,990",https://www.flipkart.com/hp-core-i7-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-15-au628tx-notebook/p/itmepaxpftvjvugz?pid=COMEPAXPJW9GHVND&srno=b_6_11&otracker=CLP_lhs&lid=LSTCOMEPAXPJW9GHVNDLPRLPM&iid=86c7c43b-3db1-45c3-8fd8-f2e8d58a84c8.COMEPAXPJW9GHVND.SEARCH,15-AU628TX
91,Asus Core m3 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) UX360CA-C4150T Notebook,"₹50,990",https://www.flipkart.com/asus-core-m3-7th-gen-4-gb-128-gb-ssd-windows-10-home-ux360ca-c4150t-notebook/p/itmergrntue3n6us?pid=COMERGRNVUXSZJ3A&srno=b_5_12&otracker=CLP_lhs&lid=LSTCOMERGRNVUXSZJ3AFWD0AA&iid=642c1be5-551c-4024-85bc-de1d28df978d.COMERGRNVUXSZJ3A.SEARCH,UX360CA-C4150T
92,Acer Predator 17 Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics) G9-793 No...,"₹169,999",https://www.flipkart.com/acer-predator-17-core-i7-7th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-6-graphics-g9-793-notebook/p/itmeshbcjkcxbw9a?pid=COMESHBCGSG6GJYH&srno=b_7_10&otracker=CLP_lhs&lid=LSTCOMESHBCGSG6GJYHQPK9LJ&iid=d1ebd177-6d05-4554-8b27-a585f7d6784b.COMESHBCGSG6GJYH.SEARCH,G9-793
93,Acer Aspire Pentium Quad Core - (4 GB/1 TB HDD/Linux) ES1-533 Notebook,"₹19,990",https://www.flipkart.com/acer-aspire-pentium-quad-core-4-gb-1-tb-hdd-linux-es1-533-notebook/p/itmev2pr6rgardbf?pid=COMEV2PRTNDTZRB3&srno=b_2_14&otracker=CLP_lhs&lid=LSTCOMEV2PRTNDTZRB366OHBJ&iid=0e8b0110-2166-41fd-959e-8fea2bf10b66.COMEV2PRTNDTZRB3.SEARCH,ES1-533
94,HP Core i3 6th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-ay513tx Notebook,"₹36,990",https://www.flipkart.com/hp-core-i3-6th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-15-ay513tx-notebook/p/itmerb83pkw9hmru?pid=COMERB83GAFFSYZX&srno=b_3_14&otracker=CLP_lhs&lid=LSTCOMERB83GAFFSYZXJXIUTR&iid=603ac148-0a4d-46ba-b3e6-70a23b53d5f1.COMERB83GAFFSYZX.SEARCH,15-ay513tx
95,Lenovo APU Dual Core A9 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) Ideapad 110 Notebook,"₹26,990",https://www.flipkart.com/lenovo-apu-dual-core-a9-7th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-ideapad-110-notebook/p/itmerhtgqanbfeuu?pid=COMERHTGG7B2VREE&srno=b_1_14&otracker=CLP_lhs&lid=LSTCOMERHTGG7B2VREEVIVKY1&iid=8bd4f02d-a107-48dd-81d6-60a0b3ab24ad.COMERHTGG7B2VREE.SEARCH,Ideapad 110
