ID,Name,ModelNumber,Price,Link,Images
125,"LG 49LF5900 49"" 1080p 60Hz IPS LED Smart TV (49LF5900)",none,999.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U13SA8862,https://images10.newegg.com/ProductImageCompressAll300/A899_130838722533164840KzXn9TxY2l.jpg?ex=2
126,"Changhong 32"" Class 1080p LED HDTV - LED32YC1600UA",none,189.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16889624013,https://images10.newegg.com/ProductImageCompressAll300/89-624-013-03.jpg?ex=2
127,"Sharp 65"" 4K UHD 120 AquoMotion Smart LED TV (LC65N8002U)",none,"2,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7530,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629494522133.jpg?ex=2
128,"Samsung 60"" 4K Ultra HD LED Tizen Smart TV (UN60KU6290)",none,"1,899.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9U156B0585,https://images10.newegg.com/ProductImageCompressAll300/A9U1_131268333586724780nRMEBR6RBY.jpg?ex=2
129,"Samsung MU6300 75"" 4K UHD with Wi-Fi Smart TV (UN75MU6300)",none,"3,799.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7570,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_2017062961619674.jpg?ex=2
130,"Samsung 7 Series 49"" 4K UHD 120 Smart LED TV (UN49MU7000)",none,"1,399.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7497,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629448053862.jpg?ex=2
131,LG Electronics 55UF6800 55-Inch 4K Ultra HD Smart LED TV (2015 Model),none,"1,599.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993FK5755,https://images10.newegg.com/ProductImageCompressAll300/A5SR_130855252715103453k0uRIM9v8w.jpg?ex=2
132,"Samsung MU9000 65"" 4K UHD with Wi-Fi Smart TV (UN65MU9000)",none,"3,597.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7531,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_201706291619334645.jpg?ex=2
133,Panasonic TC32C400 32 inch Television with Easy-to-Use Features,none,299.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7DC5318990,https://images10.newegg.com/ProductImageCompressAll300/A7DC_131238639425660332nzgdvggMtK.jpg?ex=2
134,"Sharp 50"" 4K UHD 120 AquoMotion Smart LED TV (LC50N8002U)",none,"1,199.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAE345WC7527,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE34_1_20170629508117180.jpg?ex=2
