ID,Name,Price,Link,Images
87,Definitive Technology ProMonitor 2-way Satellite Speaker - Each (White),199.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR68A6228,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1J7_1_20151207581770796.jpg?ex=2
88,"Definitive Technology BP9080x High Performance Bipolar Tower Speaker with Integrated 12"" Subwoofer and ATMOS Height Module - Each (Black)","2,149.19",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR6267134,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1J7_1_201706131836993699.jpg?ex=2
89,"Definitive Technology BP9080x High Performance Bipolar Tower Speaker with Integrated 12"" Subwoofer and ATMOS Height Module - Each (Black)","2,149.19",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR6267134,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1J7_1_201706131836993699.jpg?ex=2
90,"Fluance Signature Series Hi-Fi 5.0 Surround Sound Home Theater Speaker System - Floorstanding Towers, Center & Rears","1,299.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIABC24Z04051,https://images10.newegg.com/ProductImageCompressAll300/ABC2_1_20170613488514714.jpg?ex=2
91,"Fluance Signature Series Hi-Fi 5.0 Surround Sound Home Theater Speaker System - Floorstanding Towers, Center & Rears","1,299.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIABC24Z04051,https://images10.newegg.com/ProductImageCompressAll300/ABC2_1_20170613488514714.jpg?ex=2
92,Edifier e255 Luna E 5.1 Surround Sound Home Theater System - Wireless Rear Surround Speakers and Subwoofer - Optical Input - Dolby / DTS,"1,399.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAEX36CV8637,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AEX3_1_2017092898486589.jpg?ex=2
93,Edifier e255 Luna E 5.1 Surround Sound Home Theater System - Wireless Rear Surround Speakers and Subwoofer - Optical Input - Dolby / DTS,"1,399.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIAEX36CV8637,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AEX3_1_2017092898486589.jpg?ex=2
94,"BMB CSD-2000 12"" 1,200W 3-Way Speaker (Pair)","1,999.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9M93GA3819,https://images10.newegg.com/ProductImageCompressAll300/A1KE_1_20121001_62402558.jpg?ex=2
95,"BMB CSD-2000 12"" 1,200W 3-Way Speaker (Pair)","1,999.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA9M93GA3819,https://images10.newegg.com/ProductImageCompressAll300/A1KE_1_20121001_62402558.jpg?ex=2
96,Definitive Technology  ProCinema 600  5.1-Channel  Home Theater Speaker System (White),"1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR68A4202,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/82-325-050-04.jpg?ex=2
97,Definitive Technology  ProCinema 600  5.1-Channel  Home Theater Speaker System (White),"1,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR68A4202,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/82-325-050-04.jpg?ex=2
98,Polk Audio LSiM706c Center Channel Speaker - Each (Mount Vernon Cherry),"1,399.37",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR5VX1743,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A2GA_1_20160309652547031.jpg?ex=2
99,Polk Audio LSiM706c Center Channel Speaker - Each (Mount Vernon Cherry),"1,399.37",https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR5VX1743,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A2GA_1_20160309652547031.jpg?ex=2
100,Polk Audio LSiM704c Center Channel Speaker (Midnight Mahogany),879.37,https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SR5VX0809,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1J7_1_20130506142763523.jpg?ex=2
