ID,Name,ModelNumber,Price,Link,Images
211,"HTC ONE Mini 2 M8 2014 Gold (FACTORY UNLOCKED) 4.5"" HD1.2GHz Quad-Core 16GB",HTC One Mini 2,519.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0049,https://images10.newegg.com/ProductImageCompressAll300/A580_1_20140703558556685.jpg?ex=2
212,"Samsung Galaxy S5 Duos SM-G900FD 16GB Dual Sim Gold (FACTORY UNLOCKED) 5.1"" Full HD 16MP IP67",SM-G900FD,639.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9961,https://images10.newegg.com/ProductImageCompressAll300/A4NZ_130522706135958000QKtGcxgh1i.jpg?ex=2
213,"Samsung Galaxy Tab S 8.4"" T705 Dazzling White Tablet with voice calling feature, 3GB RAM, Quad-core 1.9 GHz & Quad Core 1.3 GHz, 8MP and fingerprint sensor",T705,727.98,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD3FX7232,https://images10.newegg.com/ProductImageCompressAll300/A4NZ_130505450042081883cCnryiIBPV.jpg?ex=2
214,"Samsung Galaxy S5 G900H Unlocked Octa-Core 1.3 GHz Android v4.4.2 (Kitkat) Cell Phone, 2G RAM, 16GB ROM, Black, GSM, HSDPA, International Version",SM-G900H Octa-Core,"1,063.98",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0114,https://images10.newegg.com/ProductImageCompressAll300/75-176-610-03.jpg?ex=2
215,"LG Optimus G Pro E980 32GB 4G LTE 32GB Unlocked GSM 4G LTE Android Phone 5.5"" 2GB RAM White",E980,628.73,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X6069,https://images10.newegg.com/ProductImageCompressAll300/75-136-271-01.jpg?ex=2
216,"Sony Xperia XZ (F8331) 32GB 4G LTE Unlocked Smartphone - US Warranty 5.2"" 3GB RAM Forest Blue",Xperia XZ (F8331),799.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD5MT2654,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/75-212-313-01.jpg?ex=2
217,"BlackBerry Classic Q20 SQC100-1 Black ,Unlocked International Phone , 16GB",none,499.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39F0033,https://images10.newegg.com/ProductImageCompressAll300/A580_130713469745599289WLCbdWfVLt.jpg?ex=2
218,"SONY Xperia Z3 D6633 Dual Sim White 4G LTE 5.2"" 16GB FACTORY UNLOCKED 3GB RAM. Smart Phone",D6633,465.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9996,https://images10.newegg.com/ProductImageCompressAll300/A4NZ_130591754939050000elafQmkbpQ.jpg?ex=2
219,Motorola Moto G Plus Cell phone,Moto G Plus,439.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5VR6153,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/75-209-479-S01.jpg?ex=2
220,"Nokia Lumia 525 Black RM-998 (FACTORY UNLOCKED) 4"" IPS 8GB 5MP 1GB RAM",Nokia Lumia,364.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8YD39E9875,https://images10.newegg.com/ProductImageCompressAll300/A580_1_20140703558556700.jpg?ex=2
